"prob_id","raw_deepseek_ocr","raw_deepseek_ocr2"
"2026_odd_probability_26","<|ref|>text<|/ref|><|det|>[[19, 30, 911, 736]]<|/det|>
26. 평균이 \(m\)이고 표준편차가 5인 정규분포를 따르는 모집단에서 크기가 36인 표본을 임의추출하여 얻은 표본평균을 이용하여 구한 모평균 \(m\)에 대한 신뢰도 99%의 신뢰구간이 \(1.2 \leq m \leq a\)이다. \(a\)의 값은? (단, \(Z\)가 표준정규분포를 따르는 확률변수일 때, \(P(|Z| \leq 2.58) = 0.99\)로 계산한다.) [3점] 

<|ref|>text<|/ref|><|det|>[[52, 850, 160, 930]]<|/det|>
① 5.1 

<|ref|>text<|/ref|><|det|>[[254, 850, 361, 930]]<|/det|>
② 5.2 

<|ref|>text<|/ref|><|det|>[[451, 850, 560, 930]]<|/det|>
③ 5.3 

<|ref|>text<|/ref|><|det|>[[652, 850, 760, 930]]<|/det|>
④ 5.4 

<|ref|>text<|/ref|><|det|>[[851, 850, 958, 930]]<|/det|>
⑤ 5.5","<|ref|>text<|/ref|><|det|>[[12, 28, 970, 750]]<|/det|>
26. 평균이 m이고 표준편차가 5인 정규분포를 따르는 모집단에서 크기가 36인 표본을 임의추출하여 얻은 표본평균을 이용하여 구한 모평균 m에 대한 신뢰도 99%의 신뢰구간이 1.2 ≤ m ≤ a이다. a의 값은? (단, Z가 표준정규분포를 따르는 확률변수일 때, P(|Z| ≤ 2.58) = 0.99로 계산한다.) [3점] 

<|ref|>text<|/ref|><|det|>[[51, 850, 960, 940]]<|/det|>
① 5.1 ② 5.2 ③ 5.3 ④ 5.4 ⑤ 5.5"
"2026_odd_probability_27","<|ref|>sub_title<|/ref|><|det|>[[15, 15, 970, 97]]<|/det|>
## 27. 이산확률변수 X 가 가지는 값이 0 부터 4 까지의 정수이고 

<|ref|>equation<|/ref|><|det|>[[150, 217, 771, 508]]<|/det|>
\[
P(X=x) = \begin{cases} \frac{|2x-1|}{12} & (x=0, 1, 2, 3) \\ a & (x=4) \end{cases}
\]

<|ref|>text<|/ref|><|det|>[[54, 600, 970, 755]]<|/det|>
일 때, \(V\left(\frac{1}{a}X\right)\)의 값은? (단, \(a\)는 0이 아닌 상수이다.) [3점] 

<|ref|>text<|/ref|><|det|>[[50, 850, 900, 927]]<|/det|>
① 36 ② 39 ③ 42 ④ 45 ⑤ 48","<|ref|>text<|/ref|><|det|>[[9, 16, 970, 100]]<|/det|>
27. 이산확률변수 X가 가지는 값이 0부터 4까지의 정수이고 

<|ref|>equation<|/ref|><|det|>[[152, 212, 775, 512]]<|/det|>
\[P(X=x) = \begin{cases} \frac{|2x-1|}{12} & (x=0, 1, 2, 3) \\ a & (x=4) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[49, 603, 977, 760]]<|/det|>
일 때, V(1/aX)의 값은? (단, a는 0이 아닌 상수이다.) [3점] 

<|ref|>text<|/ref|><|det|>[[49, 852, 152, 930]]<|/det|>
① 36 

<|ref|>text<|/ref|><|det|>[[238, 852, 335, 930]]<|/det|>
② 39 

<|ref|>text<|/ref|><|det|>[[428, 852, 526, 930]]<|/det|>
③ 42 

<|ref|>text<|/ref|><|det|>[[618, 852, 714, 930]]<|/det|>
④ 45 

<|ref|>text<|/ref|><|det|>[[808, 852, 903, 930]]<|/det|>
⑤ 48"
"2026_odd_probability_28","<|ref|>text<|/ref|><|det|>[[20, 0, 920, 137]]<|/det|>
28. 16개의 공과 1부터 6까지의 자연수가 하나씩 적혀 있는
여섯 개의 빈 상자가 있다. 한 개의 주사위를 사용하여
다음 시행을 한다. 

<|ref|>text<|/ref|><|det|>[[85, 199, 750, 270]]<|/det|>
주사위를 한 번 던져 나온 눈의 수가 \(k\)일 때,
\(k\)가 홀수이면 

<|ref|>text<|/ref|><|det|>[[85, 289, 770, 333]]<|/det|>
1, 3, 5가 적힌 상자에 공을 각각 1개씩 넣고, 

<|ref|>text<|/ref|><|det|>[[85, 339, 290, 377]]<|/det|>
\(k\)가 짝수이면 

<|ref|>text<|/ref|><|det|>[[85, 386, 815, 425]]<|/det|>
\(k\)의 약수가 적힌 상자에 공을 각각 1개씩 넣는다. 

<|ref|>text<|/ref|><|det|>[[53, 483, 961, 660]]<|/det|>
이 시행을 4번 반복한 후 여섯 개의 상자에 들어 있는
모든 공의 개수의 합이 홀수일 때, 3이 적힌 상자에 들어 있는
공의 개수가 2가 적힌 상자에 들어 있는 공의 개수보다
1개 더 많을 확률은? [4점] 

<|ref|>text<|/ref|><|det|>[[53, 700, 153, 770]]<|/det|>
① \(\frac{1}{8}\) 

<|ref|>text<|/ref|><|det|>[[234, 700, 291, 770]]<|/det|>
② \(\frac{3}{16}\) 

<|ref|>text<|/ref|><|det|>[[415, 700, 500, 770]]<|/det|>
③ \(\frac{1}{4}\) 

<|ref|>text<|/ref|><|det|>[[592, 700, 650, 770]]<|/det|>
④ \(\frac{5}{16}\) 

<|ref|>text<|/ref|><|det|>[[777, 700, 860, 770]]<|/det|>
⑤ \(\frac{3}{8}\) 

<|ref|>image<|/ref|><|det|>[[57, 830, 960, 972]]<|/det|>","<|ref|>text<|/ref|><|det|>[[18, 4, 916, 138]]<|/det|>
28. 16개의 공과 1부터 6까지의 자연수가 하나씩 적혀 있는
여섯 개의 빈 상자가 있다. 한 개의 주사위를 사용하여
다음 시행을 한다.

<|ref|>text<|/ref|><|det|>[[75, 196, 820, 426]]<|/det|>
주사위를 한 번 던져 나온 눈의 수가 k일 때,
k가 홀수이면
1, 3, 5가 적힌 상자에 공을 각각 1개씩 넣고,
k가 짝수이면
k의 약수가 적힌 상자에 공을 각각 1개씩 넣는다.

<|ref|>text<|/ref|><|det|>[[49, 481, 963, 666]]<|/det|>
이 시행을 4번 반복한 후 여섯 개의 상자에 들어 있는 모든 공의 개수의 합이 홀수일 때, 3이 적힌 상자에 들어 있는 공의 개수가 2가 적힌 상자에 들어 있는 공의 개수보다 1개 더 많을 확률은? [4점]

<|ref|>text<|/ref|><|det|>[[49, 696, 859, 767]]<|/det|>
①  \( \frac{1}{8} \)  ②  \( \frac{3}{16} \)  ③  \( \frac{1}{4} \)  ④  \( \frac{5}{16} \)  ⑤  \( \frac{3}{8} \) 

<|ref|>image<|/ref|><|det|>[[55, 830, 960, 970]]<|/det|>"
"2026_odd_probability_29","<|ref|>text<|/ref|><|det|>[[25, 5, 977, 110]]<|/det|>
29. 6 이하의 자연수 \(a\)에 대하여 한 개의 주사위와 한 개의 동전을 사용하여 다음 시행을 한다. 

<|ref|>text<|/ref|><|det|>[[90, 189, 400, 232]]<|/det|>
주사위를 한 번 던져 

<|ref|>text<|/ref|><|det|>[[90, 245, 640, 290]]<|/det|>
나온 눈의 수가 \(a\)보다 작거나 같으면 

<|ref|>text<|/ref|><|det|>[[90, 303, 787, 348]]<|/det|>
동전을 5 번 던져 앞면이 나온 횟수를 기록하고, 

<|ref|>text<|/ref|><|det|>[[90, 361, 500, 405]]<|/det|>
나온 눈의 수가 \(a\)보다 크면 

<|ref|>text<|/ref|><|det|>[[90, 419, 785, 463]]<|/det|>
동전을 3 번 던져 앞면이 나온 횟수를 기록한다. 

<|ref|>text<|/ref|><|det|>[[58, 536, 480, 580]]<|/det|>
이 시행을 19200 번 반복하여 

<|ref|>text<|/ref|><|det|>[[58, 594, 420, 637]]<|/det|>
기록한 수가 3 인 횟수를 

<|ref|>text<|/ref|><|det|>[[58, 651, 360, 694]]<|/det|>
확률변수 \(X\)라 하자. 

<|ref|>equation<|/ref|><|det|>[[58, 707, 345, 750]]<|/det|>
\[E(X) = 4800 \text{일 때,}\]

<|ref|>equation<|/ref|><|det|>[[58, 763, 456, 807]]<|/det|>
\[P(X \le 4800 + 30a) \text{의 값을}\]

<|ref|>text<|/ref|><|det|>[[58, 820, 572, 864]]<|/det|>
오른쪽 표준정규분포표를 이용하여 

<|ref|>text<|/ref|><|det|>[[58, 878, 316, 921]]<|/det|>
구한 값이 \(k\)이다. 

<|ref|>table<|/ref|><|det|>[[645, 536, 972, 900]]<|/det|>
<table><tr><td>\(z\)</td><td>\(P(0 \le Z \le z)\)</td></tr><tr><td>0.5</td><td>0.191</td></tr><tr><td>1.0</td><td>0.341</td></tr><tr><td>1.5</td><td>0.433</td></tr><tr><td>2.0</td><td>0.477</td></tr><tr><td>2.5</td><td>0.494</td></tr><tr><td>3.0</td><td>0.499</td></tr></table>

<|ref|>text<|/ref|><|det|>[[58, 935, 533, 975]]<|/det|>
1000×\(k\)의 값을 구하시오. [4점]","<|ref|>text<|/ref|><|det|>[[21, 9, 978, 110]]<|/det|>
29. 6 이하의 자연수 a 에 대하여 한 개의 주사위와 한 개의 동전을 사용하여 다음 시행을 한다.

<|ref|>text<|/ref|><|det|>[[80, 186, 789, 460]]<|/det|>
주사위를 한 번 던져
나온 눈의 수가 a보다 작거나 같으면
동전을 5번 던져 앞면이 나온 횟수를 기록하고,
나온 눈의 수가 a보다 크면
동전을 3번 던져 앞면이 나온 횟수를 기록한다.

<|ref|>text<|/ref|><|det|>[[55, 531, 570, 970]]<|/det|>
이 시행을 19200 번 반복하여
기록한 수가 3인 횟수를
확률변수 X라 하자.
 \( E(X)=4800 \)  일 때,
 \( P(X \leq 4800 + 30a) \) 의 값을
오른쪽 표준정규분포표를 이용하여
구한 값이 k이다.
 \( 1000 \times k \) 의 값을 구하시오. [4점]

<|ref|>table<|/ref|><|det|>[[644, 536, 976, 896]]<|/det|>
<table><tr><td>z</td><td>P(0 ≤ Z ≤ z)</td></tr><tr><td>0.5</td><td>0.191</td></tr><tr><td>1.0</td><td>0.341</td></tr><tr><td>1.5</td><td>0.433</td></tr><tr><td>2.0</td><td>0.477</td></tr><tr><td>2.5</td><td>0.494</td></tr><tr><td>3.0</td><td>0.499</td></tr></table>"
"2026_odd_probability_30","<|ref|>text<|/ref|><|det|>[[10, 25, 970, 490]]<|/det|>
30. 비어 있는 주머니 10 개가 일렬로 놓여 있고, 공 8 개가 있다.
각 주머니에 들어 있는 공의 개수가 2 이하가 되도록
공을 주머니에 남김없이 나누어 넣을 때,
다음 조건을 만족시키는 경우의 수를 구하시오.
(단, 공끼리는 서로 구별하지 않는다.) [4점] 

<|ref|>text<|/ref|><|det|>[[77, 624, 940, 895]]<|/det|>
(가) 들어 있는 공의 개수가 1인 주머니는 4개 또는 6개이다.
(나) 들어 있는 공의 개수가 2인 주머니와 이웃한
주머니에는 공이 들어 있지 않다.","<|ref|>text<|/ref|><|det|>[[6, 23, 976, 500]]<|/det|>
30. 비어 있는 주머니 10개가 일렬로 놓여 있고, 공 8개가 있다.
각 주머니에 들어 있는 공의 개수가 2 이하가 되도록
공을 주머니에 남김없이 나누어 넣을 때,
다음 조건을 만족시키는 경우의 수를 구하시오.
(단, 공끼리는 서로 구별하지 않는다.) [4점]

<|ref|>text<|/ref|><|det|>[[78, 622, 944, 907]]<|/det|>
(가) 들어 있는 공의 개수가 1인 주머니는 4개 또는 6개이다.
(나) 들어 있는 공의 개수가 2인 주머니와 이웃한
주머니에는 공이 들어 있지 않다."
"2026_odd_calculus_23","<|ref|>text<|/ref|><|det|>[[30, 30, 540, 240]]<|/det|>
23. \(\lim_{x \to 0} \frac{\tan 6x}{2x}\) 의 값은? [2점] 

<|ref|>text<|/ref|><|det|>[[66, 650, 147, 777]]<|/det|>
① 1 
② 2 
③ 3 
④ 4 
⑤ 5","<|ref|>text<|/ref|><|det|>[[25, 0, 543, 450]]<|/det|>
23.  \( \lim_{x \to 0} \frac{\tan 6x}{2x} \)  의 값은? [2점]

<|ref|>text<|/ref|><|det|>[[60, 650, 159, 800]]<|/det|>
① 1

<|ref|>text<|/ref|><|det|>[[260, 650, 350, 800]]<|/det|>
② 2

<|ref|>text<|/ref|><|det|>[[465, 650, 554, 800]]<|/det|>
③ 3

<|ref|>text<|/ref|><|det|>[[668, 650, 757, 800]]<|/det|>
④ 4

<|ref|>text<|/ref|><|det|>[[867, 650, 955, 800]]<|/det|>
⑤ 5"
"2026_odd_calculus_24","<|ref|>text<|/ref|><|det|>[[13, 40, 718, 360]]<|/det|>
24. \(\int_{0}^{\frac{\pi}{2}} \sqrt{\sin x - \sin^3 x} \, dx\) 의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[50, 575, 150, 800]]<|/det|>
① \(\frac{1}{6}\) ② \(\frac{1}{3}\) ③ \(\frac{1}{2}\) ④ \(\frac{2}{3}\) ⑤ \(\frac{5}{6}\)","<|ref|>text<|/ref|><|det|>[[0, 0, 999, 997]]<|/det|>
24.  \( \int_{0}^{\frac{\pi}{2}} \sqrt{\sin x - \sin^{3} x} dx \)  の 敵を? [3割]

①  \( \frac{1}{6} \)  ②  \( \frac{1}{3} \)  ③  \( \frac{1}{2} \)  ④  \( \frac{2}{3} \)  ⑤  \( \frac{5}{6} \)"
"2026_odd_calculus_25","<|ref|>text<|/ref|><|det|>[[19, 20, 710, 111]]<|/det|>
25. 수열 {a_n}이 모든 자연수 n에 대하여 

<|ref|>equation<|/ref|><|det|>[[160, 220, 621, 325]]<|/det|>
\[
\sqrt{9n^2 - 5} + 2n < a_n < 5n + 1
\]

<|ref|>text<|/ref|><|det|>[[60, 444, 875, 643]]<|/det|>
을 만족시킬 때, lim_{n→∞} (a_n + 2)^2 / na_n + 5n^2 - 2 의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[55, 760, 950, 920]]<|/det|>
① \(\frac{1}{2}\) ② \(\frac{3}{2}\) ③ \(\frac{5}{2}\) ④ \(\frac{7}{2}\) ⑤ \(\frac{9}{2}\)","<|ref|>text<|/ref|><|det|>[[13, 20, 707, 120]]<|/det|>
25. 수열  \( \{a_{n}\} \)  이 모든 자연수 n에 대하여

<|ref|>equation<|/ref|><|det|>[[155, 220, 620, 333]]<|/det|>
 \[ \sqrt{9n^{2}-5}+2n<a_{n}<5n+1 \] 

<|ref|>text<|/ref|><|det|>[[50, 435, 875, 660]]<|/det|>
을 만족시킬 때,  \( \lim_{n\to\infty}\frac{(a_{n}+2)^{2}}{na_{n}+5n^{2}-2} \)  의 값은? [3점]

<|ref|>text<|/ref|><|det|>[[47, 757, 944, 933]]<|/det|>
①  \( \frac{1}{2} \)  ②  \( \frac{3}{2} \)  ③  \( \frac{5}{2} \)  ④  \( \frac{7}{2} \)  ⑤  \( \frac{9}{2} \)"
"2026_odd_calculus_26","<|ref|>text<|/ref|><|det|>[[19, 9, 940, 220]]<|/det|>
26. 그림과 같이 곡선 \(y = \sqrt{x} + x \ln x\) 와 \(x\) 축 및 두 직선 \(x = 1, x = 2\) 로 둘러싸인 부분을 밑면으로 하는 입체도형이 있다. 이 입체도형을 \(x\) 축에 수직인 평면으로 자른 단면이 모두 정삼각형일 때, 이 입체도형의 부피는? [3점] 

<|ref|>image<|/ref|><|det|>[[95, 285, 950, 725]]<|/det|>
 

<|ref|>text<|/ref|><|det|>[[52, 789, 95, 840]]<|/det|>
① 

<|ref|>equation<|/ref|><|det|>[[120, 789, 333, 860]]<|/det|>
\[ \frac{\sqrt{3}(3 + 8 \ln 2)}{16} \]

<|ref|>text<|/ref|><|det|>[[52, 899, 95, 950]]<|/det|>
④ 

<|ref|>equation<|/ref|><|det|>[[120, 889, 333, 968]]<|/det|>
\[ \frac{\sqrt{3}(1 + 2 \ln 2)}{4} \]

<|ref|>text<|/ref|><|det|>[[370, 789, 415, 840]]<|/det|>
② 

<|ref|>equation<|/ref|><|det|>[[370, 889, 635, 968]]<|/det|>
\[ \frac{\sqrt{3}(5 + 12 \ln 2)}{24} \]

<|ref|>text<|/ref|><|det|>[[370, 899, 415, 950]]<|/det|>
⑤ 

<|ref|>text<|/ref|><|det|>[[370, 889, 415, 950]]<|/det|>
③ 

<|ref|>equation<|/ref|><|det|>[[370, 889, 635, 968]]<|/det|>
 \[ \frac{\sqrt{3}(1 + 9 \ln 2)}{12} \]","<|ref|>text<|/ref|><|det|>[[15, 12, 944, 220]]<|/det|>
26. 그림과 같이 곡선  \( y = \sqrt{x} + x \ln x \)  와 x축 및 두 직선  \( x = 1 \) , x = 2로 둘러싸인 부분을 밑면으로 하는 업체도형이 있다. 이 업체도형을 x축에 수직인 평면으로 자른 단면이 모두 정삼각형일 때, 이 업체도형의 부피는? [3점] 

<|ref|>image<|/ref|><|det|>[[95, 280, 952, 725]]<|/det|>
 

<|ref|>equation<|/ref|><|det|>[[46, 785, 337, 871]]<|/det|>
\[
① \quad \frac{\sqrt{3}(3 + 8\ln 2)}{16}
\]

<|ref|>equation<|/ref|><|det|>[[355, 785, 650, 871]]<|/det|>
\[
② \quad \frac{\sqrt{3}(5 + 12\ln 2)}{24}
\]

<|ref|>equation<|/ref|><|det|>[[666, 785, 963, 871]]<|/det|>
\[
③ \quad \frac{\sqrt{3}(1 + 12\ln 2)}{16}
\]

<|ref|>equation<|/ref|><|det|>[[46, 885, 330, 970]]<|/det|>
\[
④ \quad \frac{\sqrt{3}(1 + 2\ln 2)}{4}
\]

<|ref|>equation<|/ref|><|det|>[[355, 885, 639, 970]]<|/det|>
\[
⑤ \quad \frac{\sqrt{3}(1 + 9\ln 2)}{12}
\]"
"2026_odd_calculus_27","<|ref|>sub_title<|/ref|><|det|>[[15, 24, 560, 96]]<|/det|>
## 27. 매개변수 \(t\)로 나타내어진 곡선 

<|ref|>equation<|/ref|><|det|>[[140, 184, 777, 270]]<|/det|>
\[x = e^{4t}(1 + \sin^2\pi t), \quad y = e^{4t}(1 - 3\cos^2\pi t)\]

<|ref|>text<|/ref|><|det|>[[50, 344, 981, 515]]<|/det|>
를 \(C\)라 하자. 곡선 \(C\)가 직선 \(y = 3x - 5e\)와 만나는 점을
\(P\)라 할 때, 곡선 \(C\) 위의 점 \(P\)에서의 접선의 기울기는? [3점] 

<|ref|>text<|/ref|><|det|>[[50, 601, 213, 737]]<|/det|>
① \(\frac{3\pi - 4}{\pi + 4}\) 

<|ref|>text<|/ref|><|det|>[[50, 777, 214, 907]]<|/det|>
④ \(\frac{3\pi + 2}{\pi + 10}\) 

<|ref|>text<|/ref|><|det|>[[362, 601, 524, 737]]<|/det|>
② \(\frac{3\pi - 2}{\pi + 6}\) 

<|ref|>text<|/ref|><|det|>[[362, 777, 526, 907]]<|/det|>
⑤ \(\frac{3\pi + 4}{\pi + 12}\) 

<|ref|>text<|/ref|><|det|>[[674, 601, 825, 737]]<|/det|>
③ \(\frac{3\pi}{\pi + 8}\)","<|ref|>sub_title<|/ref|><|det|>[[9, 24, 550, 97]]<|/det|>
## 27. 매개변수 t로 나타내어진 곡선

<|ref|>equation<|/ref|><|det|>[[135, 180, 770, 275]]<|/det|>
 \[ x=e^{4t}\big(1+\sin^{2}\pi t\big),\quad y=e^{4t}\big(1-3\cos^{2}\pi t\big) \] 

<|ref|>text<|/ref|><|det|>[[45, 345, 981, 525]]<|/det|>
를 C라 하자. 곡선 C가 직선  \( y = 3x - 5e \)  와 만나는 점을 P라 할 때, 곡선 C 위의 점 P에서의 접선의 기울기는? [3점]

<|ref|>text<|/ref|><|det|>[[44, 606, 201, 740]]<|/det|>
①  \( \frac{3\pi-4}{\pi+4} \) 

<|ref|>text<|/ref|><|det|>[[360, 606, 515, 740]]<|/det|>
②  \( \frac{3\pi-2}{\pi+6} \) 

<|ref|>text<|/ref|><|det|>[[670, 606, 816, 740]]<|/det|>
③  \( \frac{3\pi}{\pi+8} \) 

<|ref|>text<|/ref|><|det|>[[45, 775, 202, 910]]<|/det|>
④  \( \frac{3\pi+2}{\pi+10} \) 

<|ref|>text<|/ref|><|det|>[[360, 775, 519, 910]]<|/det|>
⑤  \( \frac{3\pi+4}{\pi+12} \)"
"2026_odd_calculus_28","<|ref|>sub_title<|/ref|><|det|>[[18, 10, 180, 66]]<|/det|>
## 28. 함수 

<|ref|>equation<|/ref|><|det|>[[149, 110, 570, 217]]<|/det|>
\[f(x) = \frac{1}{2}x^2 - x + \ln(1+x)\]

<|ref|>text<|/ref|><|det|>[[55, 264, 981, 512]]<|/det|>
와 양수 \(t\)에 대하여 점 \((s, f(s)) (s > 0)\)에서 \(y\)축에 내린
수선의 발과 곡선 \(y=f(x)\) 위의 점 \((s, f(s))\)에서의 점선이
\(y\)축과 만나는 점 사이의 거리가 \(t\)가 되도록 하는 \(s\)의 값을 

<|ref|>equation<|/ref|><|det|>[[55, 504, 680, 660]]<|/det|>
\[g(t) \text{라 하자. } \int_{\frac{1}{2}}^{\frac{27}{4}} g(t) dt \text{의 값은? [4점]}\]

<|ref|>equation<|/ref|><|det|>[[55, 704, 900, 940]]<|/det|>
\[
\begin{align*}
① & \quad \frac{161}{12} + \ln 3 \quad ② \quad \frac{40}{3} + \ln 3 \quad ③ \quad \frac{53}{4} + \ln 2 \\
④ & \quad \frac{79}{6} + \ln 2 \quad ⑤ \quad \frac{157}{12} + \ln 2
\end{align*}
\]","<|ref|>sub_title<|/ref|><|det|>[[14, 8, 170, 66]]<|/det|>
## 28. 합수

<|ref|>equation<|/ref|><|det|>[[141, 117, 562, 216]]<|/det|>
 \[ f(x)=\frac{1}{2}x^{2}-x+\ln\left(1+x\right) \] 

<|ref|>text<|/ref|><|det|>[[49, 265, 988, 666]]<|/det|>
와 양수 t에 대하여 점  \( (s, f(s)) \)  (s > 0)에서 y축에 내린
수선의 발과 곡선  \( y = f(x) \)  위의 점  \( (s, f(s)) \) 에서의 점선이
y축과 만나는 점 사이의 거리가 t가 되도록 하는 s의 값을
 \( g(t) \)  라 하자.  \( \int_{\frac{1}{2}}^{\frac{27}{4}} g(t) dt \)  의 값은? [4점]

<|ref|>text<|/ref|><|det|>[[50, 705, 270, 808]]<|/det|>
①  \( \frac{161}{12} + \ln 3 \) 

<|ref|>text<|/ref|><|det|>[[376, 702, 571, 810]]<|/det|>
②  \( \frac{40}{3} + \ln 3 \) 

<|ref|>text<|/ref|><|det|>[[49, 838, 250, 944]]<|/det|>
④  \( \frac{79}{6} + \ln 2 \) 

<|ref|>text<|/ref|><|det|>[[377, 838, 590, 944]]<|/det|>
⑤  \( \frac{157}{12} + \ln 2 \) 

<|ref|>text<|/ref|><|det|>[[700, 701, 895, 808]]<|/det|>
③  \( \frac{53}{4} + \ln 2 \)"
"2026_odd_calculus_29","<|ref|>text<|/ref|><|det|>[[24, 22, 944, 140]]<|/det|>
29. 첫째항과 공차가 같은 등차수열 {\(a_n\)} 과 등비수열 {\(b_n\)} 이
다음 조건을 만족시킨다. 

<|ref|>text<|/ref|><|det|>[[88, 220, 456, 270]]<|/det|>
어떤 자연수 \(k\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[164, 288, 572, 383]]<|/det|>
\[b_{k+i} = \frac{1}{a_i} - 1 \quad (i=1, 2, 3)\]

<|ref|>text<|/ref|><|det|>[[88, 401, 170, 445]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[55, 533, 160, 577]]<|/det|>
부등식 

<|ref|>equation<|/ref|><|det|>[[145, 633, 550, 735]]<|/det|>
\[0 < \sum_{n=1}^{\infty} \left( b_n - \frac{1}{a_n a_{n+1}} \right) < 30\]

<|ref|>text<|/ref|><|det|>[[55, 800, 944, 888]]<|/det|>
이 성립할 때, \(a_2 \times \sum_{n=1}^{\infty} b_{2n} = \frac{q}{p}\) 이다. \(p+q\)의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[55, 907, 864, 955]]<|/det|>
(단, \(a_1 \neq 0\)이고, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점]","<|ref|>text<|/ref|><|det|>[[19, 16, 940, 138]]<|/det|>
29. 첫째항과 공차가 같은 등차수열  \( \{a_{n}\} \)  과 등비수열  \( \{b_{n}\} \)  이
다음 조건을 만족시킨다.

<|ref|>text<|/ref|><|det|>[[84, 216, 450, 270]]<|/det|>
어떤 자연수 k에 대하여

<|ref|>equation<|/ref|><|det|>[[159, 286, 570, 380]]<|/det|>
 \[ b_{k+i}=\frac{1}{a_{i}}-1(i=1,2,3) \] 

<|ref|>text<|/ref|><|det|>[[84, 396, 164, 448]]<|/det|>
이다.

<|ref|>text<|/ref|><|det|>[[56, 530, 160, 583]]<|/det|>
부등식

<|ref|>equation<|/ref|><|det|>[[140, 636, 549, 740]]<|/det|>
 \[ 0<\sum_{n=1}^{\infty}\left(b_{n}-\frac{1}{a_{n}a_{n+1}}\right)<30 \] 

<|ref|>text<|/ref|><|det|>[[54, 802, 938, 900]]<|/det|>
이 성립할 때,  \( a_{2} \times \sum_{n=1}^{\infty} b_{2n} = \frac{q}{p} \)  이다.  \( p + q \) 의 값을 구하시오.

<|ref|>text<|/ref|><|det|>[[55, 912, 857, 965]]<|/det|>
(단,  \( a_{1} \neq 0 \) 이고,  \( p \) 와  \( q \) 는 서로소인 자연수이다.) [4점]"
"2026_odd_calculus_30","<|ref|>text<|/ref|><|det|>[[15, 9, 933, 150]]<|/det|>
30. 실수 전체의 집합에서 증가하는 연속함수 \(f(x)\)의 역함수
\(f^{-1}(x)\)가 다음 조건을 만족시킨다. 

<|ref|>equation<|/ref|><|det|>[[78, 245, 848, 395]]<|/det|>
\[
\begin{align*}
\text{(가)} \quad & |x| \le 1 \text{일 때, } 4 \times \left( f^{-1}(x) \right)^2 = x^2 \left( x^2 - 5 \right)^2 \text{이다.} \\
\text{(나)} \quad & |x| > 1 \text{일 때, } \left| f^{-1}(x) \right| = e^{|x| - 1} + 1 \text{이다.}
\end{align*}
\]

<|ref|>text<|/ref|><|det|>[[48, 495, 970, 688]]<|/det|>
실수 \(m\)에 대하여 기울기가 \(m\)이고 점 \((1, 0)\)을 지나는 직선이
곡선 \(y = f(x)\)와 만나는 점의 개수를 \(g(m)\)이라 하자.
함수 \(g(m)\)이 \(m = a, m = b (a < b)\)에서 불연속일 때, 

<|ref|>equation<|/ref|><|det|>[[48, 704, 830, 820]]<|/det|>
\[
g(a) \times \left( \lim_{m \to a^+} g(m) \right) + g(b) \times \left( \frac{\ln b}{b} \right)^2 \text{의 값을 구하시오.}
\]

<|ref|>text<|/ref|><|det|>[[48, 844, 427, 944]]<|/det|>
(단, \(\lim_{x \to \infty} \frac{\ln x}{x} = 0\)) [4점]","<|ref|>text<|/ref|><|det|>[[10, 12, 931, 152]]<|/det|>
30. 실수 전체의 집합에서 증가하는 연속함수  \( f(x) \) 의 역함수  \( f^{-1}(x) \) 가 다음 조건을 만족시킨다.

<|ref|>text<|/ref|><|det|>[[75, 240, 844, 315]]<|/det|>
(가)  \( |x| \leq 1 \)  일 때,  \( 4 \times \left(f^{-1}(x)\right)^{2} = x^{2} \left(x^{2} - 5\right)^{2} \) 이다.

<|ref|>text<|/ref|><|det|>[[75, 330, 775, 400]]<|/det|>
(나)  \( |x| > 1 \)  일 때,  \( \left|f^{-1}(x)\right| = e^{|x| - 1} + 1 \) 이다.

<|ref|>text<|/ref|><|det|>[[45, 493, 972, 950]]<|/det|>
실수 m에 대하여 기울기가 m이고 점 (1, 0)을 지나는 직선이
곡선  \( y = f(x) \) 와 만나는 점의 개수를  \( g(m) \) 이라 하자.
함수  \( g(m) \) 이 m = a, m = b (a < b)에서 불연속일 때,
 \( g(a) \times \left( \lim_{m \to a^{+}} g(m) \right) + g(b) \times \left( \frac{\ln b}{b} \right)^{2} \) 의 값을 구하시오.
(단,  \( \lim_{x \to \infty} \frac{\ln x}{x} = 0 \) ) [4점]"
