"prob_id","raw_deepseek_ocr","raw_deepseek_ocr2"
"2025_odd_common_22","<|ref|>text<|/ref|><|det|>[[40, 60, 950, 225]]<|/det|>
22. 모든 항이 정수이고 다음 조건을 만족시키는 모든 수열
\(\{a_n\}\)에 대하여 \(|a_1|\)의 값의 합을 구하시오. [4점] 

<|ref|>text<|/ref|><|det|>[[108, 352, 560, 420]]<|/det|>
(가) 모든 자연수 \(n\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[185, 450, 970, 750]]<|/det|>
\[
a_{n+1} = \begin{cases} a_n - 3 & (|a_n| \text{이 } \text{홀수인 경우}) \\ \frac{1}{2}a_n & (a_n = 0 \text{ 또는 } |a_n| \text{이 짝수인 경우}) \end{cases}
\]

<|ref|>text<|/ref|><|det|>[[185, 777, 265, 840]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[108, 860, 925, 936]]<|/det|>
(나) \(|a_m| = |a_{m+2}|\)인 자연수 \(m\)의 최솟값은 3이다.","<|ref|>text<|/ref|><|det|>[[35, 59, 942, 241]]<|/det|>
22. 모든 항이 정수이고 다음 조건을 만족시키는 모든 수열
\(\{a_n\}\)에 대하여 \(|a_1|\)의 값의 합을 구하시오. [4점]

<|ref|>text<|/ref|><|det|>[[95, 346, 560, 430]]<|/det|>
(가) 모든 자연수 n에 대하여

<|ref|>equation<|/ref|><|det|>[[180, 450, 963, 999]]<|/det|>
 \[ a_{n+1}=\left\{\begin{aligned}&a_{n}-3\quad(|a_{n}|\text{이} \text{흘수인 경우})\\&\frac{1}{2}a_{n}\quad(a_{n}=0 \text{ 또는 }|a_{n}|\text{이 짝수인 경우})\\&\text{이다.}\end{aligned}\right. \] 

<|ref|>text<|/ref|><|det|>[[102, 857, 925, 954]]<|/det|>
(나)  \( |a_{m}| = |a_{m+2}| \)  인 자연수 m의 최솟값은 3이다."
"2025_odd_probalitity_23","<|ref|>text<|/ref|><|det|>[[53, 35, 925, 160]]<|/det|>
23. 다항식 \((x^3 + 2)^5\) 의 전개식에서 \(x^6\) 의 계수는? [2점] 

<|ref|>text<|/ref|><|det|>[[88, 625, 189, 730]]<|/det|>
① 40 ② 50 ③ 60 ④ 70 ⑤ 80","<|ref|>text<|/ref|><|det|>[[45, 60, 927, 997]]<|/det|>
23. 다항식  \( (x^{3} + 2)^{5} \) 의 전개식에서  \( x^{6} \) 의 계수는? [2점]
① 40 ② 50 ③ 60 ④ 70 ⑤ 80"
"2025_odd_probalitity_24","<|ref|>sub_title<|/ref|><|det|>[[42, 60, 508, 152]]<|/det|>
24. 두 사건 \(A, B\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[171, 270, 770, 430]]<|/det|>
\[P(A \mid B) = P(A) = \frac{1}{2}, \quad P(A \cap B) = \frac{1}{5}\]

<|ref|>text<|/ref|><|det|>[[83, 550, 568, 633]]<|/det|>
일 때, \(P(A \cup B)\)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[75, 744, 140, 900]]<|/det|>
① \(\frac{1}{2}\) 

<|ref|>text<|/ref|><|det|>[[272, 744, 363, 900]]<|/det|>
② \(\frac{3}{5}\) 

<|ref|>text<|/ref|><|det|>[[463, 744, 570, 900]]<|/det|>
③ \(\frac{7}{10}\) 

<|ref|>text<|/ref|><|det|>[[656, 744, 755, 900]]<|/det|>
④ \(\frac{4}{5}\) 

<|ref|>text<|/ref|><|det|>[[848, 744, 955, 900]]<|/det|>
⑤ \(\frac{9}{10}\)","<|ref|>text<|/ref|><|det|>[[35, 55, 503, 152]]<|/det|>
24. 두 사건 A, B 에 대하여 

<|ref|>equation<|/ref|><|det|>[[170, 275, 767, 440]]<|/det|>
\[P(A|B) = P(A) = \frac{1}{2}, \quad P(A \cap B) = \frac{1}{5}\]

<|ref|>text<|/ref|><|det|>[[81, 550, 568, 645]]<|/det|>
일 때, P(A∪B)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[75, 750, 960, 920]]<|/det|>
① \(\frac{1}{2}\) ② \(\frac{3}{5}\) ③ \(\frac{7}{10}\) ④ \(\frac{4}{5}\) ⑤ \(\frac{9}{10}\)"
"2025_odd_probalitity_25","<|ref|>text<|/ref|><|det|>[[54, 60, 920, 690]]<|/det|>
25. 정규분포 N(m, 2²)을 따르는 모집단에서 크기가 256인
표본을 임의추출하여 얻은 표본평균을 이용하여 구한 m에
대한 신뢰도 95%의 신뢰구간이 a ≤ m ≤ b이다. b-a의 값은?
(단, Z가 표준정규분포를 따르는 확률변수일 때,
P(|Z| ≤ 1.96) = 0.95로 계산한다.) [3점] 

<|ref|>text<|/ref|><|det|>[[84, 805, 886, 920]]<|/det|>
① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61","<|ref|>text<|/ref|><|det|>[[50, 59, 963, 720]]<|/det|>
25. 정규분포 N(m, 2²)을 따르는 모집단에서 크기가 256인
표본을 임의추출하여 얻은 표본평균을 이용하여 구한 m에
대한 신뢰도 95%의 신뢰구간이  \( a \leq m \leq b \) 이다. b - a의 값은?
(단, Z가 표준정규분포를 따르는 확률변수일 때,

<|ref|>text<|/ref|><|det|>[[80, 830, 888, 937]]<|/det|>
① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61"
"2025_odd_probalitity_26","<|ref|>text<|/ref|><|det|>[[37, 60, 950, 680]]<|/det|>
26. 어느학급의학생16명을대상으로과목A와과목B에대한선호도를조사하였다. 이조사에참여한학생은과목A와과목B중하나를선택하였고, 과목A를선택한학생은9명, 과목B를선택한학생은7명이다. 이조사에참여한학생16명중에서임의로3명을선택할때, 선택한3명의학생중에서적어도한명이과목B를선택한학생일확률은? [3점] 

<|ref|>text<|/ref|><|det|>[[68, 777, 875, 925]]<|/det|>
① \(\frac{3}{4}\) ② \(\frac{4}{5}\) ③ \(\frac{17}{20}\) ④ \(\frac{9}{10}\) ⑤ \(\frac{19}{20}\)","<|ref|>text<|/ref|><|det|>[[35, 56, 952, 690]]<|/det|>
26. 어느 학급의 학생 16 명을 대상으로 과목 A와 과목 B에 대한 선호도를 조사하였다. 이 조사에 참여한 학생은 과목 A와 과목 B 중 하나를 선택하였고, 과목 A를 선택한 학생은 9 명, 과목 B를 선택한 학생은 7 명이다. 이 조사에 참여한 학생 16 명 중에서 임의로 3 명을 선택할 때, 선택한 3 명의 학생 중에서 적어도 한 명이 과목 B를 선택한 학생일 확률은? [3점] 

<|ref|>text<|/ref|><|det|>[[66, 777, 881, 935]]<|/det|>
① \(\frac{3}{4}\) ② \(\frac{4}{5}\) ③ \(\frac{17}{20}\) ④ \(\frac{9}{10}\) ⑤ \(\frac{19}{20}\)"
"2025_odd_probalitity_27","<|ref|>text<|/ref|><|det|>[[53, 54, 960, 336]]<|/det|>
27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로 1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시 넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의 평균을 \(\overline{X}\)라 하자. \(V(a\overline{X}+6)=24\)일 때, 양수 \(a\)의 값은? 

<|ref|>text<|/ref|><|det|>[[898, 348, 970, 386]]<|/det|>
[3점] 

<|ref|>text<|/ref|><|det|>[[78, 435, 170, 476]]<|/det|>
① 1 

<|ref|>text<|/ref|><|det|>[[256, 435, 339, 476]]<|/det|>
② 2 

<|ref|>text<|/ref|><|det|>[[430, 435, 512, 476]]<|/det|>
③ 3 

<|ref|>text<|/ref|><|det|>[[604, 435, 686, 476]]<|/det|>
④ 4 

<|ref|>text<|/ref|><|det|>[[780, 435, 860, 476]]<|/det|>
⑤ 5 

<|ref|>image<|/ref|><|det|>[[355, 576, 700, 911]]<|/det|>","<|ref|>text<|/ref|><|det|>[[48, 50, 959, 333]]<|/det|>
27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로 1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시 넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의 평균을 \(\overline{X}\)라 하자. \(V(a\overline{X}+6)=24\)일 때, 양수 \(a\)의 값은? 

<|ref|>text<|/ref|><|det|>[[895, 344, 967, 384]]<|/det|>
[3점] 

<|ref|>text<|/ref|><|det|>[[84, 435, 156, 472]]<|/det|>
① 1 

<|ref|>text<|/ref|><|det|>[[259, 435, 333, 472]]<|/det|>
② 2 

<|ref|>text<|/ref|><|det|>[[433, 435, 504, 472]]<|/det|>
③ 3 

<|ref|>text<|/ref|><|det|>[[610, 435, 682, 472]]<|/det|>
④ 4 

<|ref|>text<|/ref|><|det|>[[785, 435, 857, 472]]<|/det|>
⑤ 5 

<|ref|>image<|/ref|><|det|>[[355, 583, 692, 936]]<|/det|>"
"2025_odd_probalitity_28","<|ref|>text<|/ref|><|det|>[[42, 55, 910, 280]]<|/det|>
28. 집합 \(X = \{1, 2, 3, 4, 5, 6\}\) 에 대하여 다음 조건을 만족시키는 함수 \(f: X \to X\)의 개수는? [4점] 

<|ref|>text<|/ref|><|det|>[[112, 455, 728, 580]]<|/det|>
(가) \(f(1) \times f(6)\)의 값이 6의 약수이다. 

<|ref|>text<|/ref|><|det|>[[112, 586, 880, 680]]<|/det|>
(나) \(2f(1) \le f(2) \le f(3) \le f(4) \le f(5) \le 2f(6)\)","<|ref|>text<|/ref|><|det|>[[35, 50, 900, 290]]<|/det|>
28. 집합  \( X = \{1, 2, 3, 4, 5, 6\} \)  에 대하여 다음 조건을 만족시키는 함수  \( f: X \to X \)  의 개수는? [4점]

<|ref|>text<|/ref|><|det|>[[100, 444, 720, 560]]<|/det|>
(가)  \( f(1) \times f(6) \)  의 값이 6의 약수이다.

<|ref|>text<|/ref|><|det|>[[100, 575, 876, 688]]<|/det|>
(나)  \( 2f(1) \leq f(2) \leq f(3) \leq f(4) \leq f(5) \leq 2f(6) \)"
"2025_odd_probalitity_29","<|ref|>text<|/ref|><|det|>[[52, 50, 927, 199]]<|/det|>
29. 정규분포 \(N(m_1, \sigma_1^2)\)을 따르는 확률변수 \(X\)와 정규분포
\(N(m_2, \sigma_2^2)\)을 따르는 확률변수 \(Y\)가 다음 조건을 만족시킨다. 

<|ref|>text<|/ref|><|det|>[[117, 299, 437, 351]]<|/det|>
모든 실수 \(x\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[117, 371, 560, 490]]<|/det|>
\[
\begin{align*}
P(X \le x) &= P(X \ge 40 - x) \text{이고} \\
P(Y \le x) &= P(X \le x + 10) \text{이다.}
\end{align*}
\]

<|ref|>text<|/ref|><|det|>[[87, 587, 602, 911]]<|/det|>
\(P(15 \le X \le 20) + P(15 \le Y \le 20)\)의
차을 오른쪽 표준정규분포표를
이용하여 구한 것이 0.4772일 때,
\(m_1 + \sigma_2\)의 차을 구하시오.
(단, \(\sigma_1\)과 \(\sigma_2\)는 양수이다.) [4점] 

<|ref|>table<|/ref|><|det|>[[640, 592, 955, 911]]<|/det|>
<table><tr><td>z</td><td>\(P(0 \le Z \le z)\)</td></tr><tr><td>0.5</td><td>0.1915</td></tr><tr><td>1.0</td><td>0.3413</td></tr><tr><td>1.5</td><td>0.4332</td></tr><tr><td>2.0</td><td>0.4772</td></tr></table>","<|ref|>text<|/ref|><|det|>[[49, 50, 963, 202]]<|/det|>
29. 정규분포 N(m₁, σ₁²)을 따르는 확률변수 X와 정규분포 N(m₂, σ₂²)을 따르는 확률변수 Y가 다음 조건을 만족시킨다. 

<|ref|>text<|/ref|><|det|>[[115, 295, 437, 348]]<|/det|>
모든 실수 x에 대하여 

<|ref|>equation<|/ref|><|det|>[[115, 368, 561, 420]]<|/det|>
\[P(X \le x) = P(X \ge 40 - x) \text{이고}\]

<|ref|>equation<|/ref|><|det|>[[115, 435, 568, 488]]<|/det|>
\[P(Y \le x) = P(X \le x + 10) \text{이다.}\]

<|ref|>text<|/ref|><|det|>[[85, 585, 607, 641]]<|/det|>
P(15 ≤ X ≤ 20) + P(15 ≤ Y ≤ 20)의 

<|ref|>text<|/ref|><|det|>[[85, 655, 519, 710]]<|/det|>
값을 오른쪽 표준정규분포표를 

<|ref|>text<|/ref|><|det|>[[85, 725, 558, 779]]<|/det|>
이용하여 구한 것이 0.4772일 때, 

<|ref|>equation<|/ref|><|det|>[[85, 794, 455, 849]]<|/det|>
\[m_1 + \sigma_2 \text{의 값을 구하시오.}\]

<|ref|>text<|/ref|><|det|>[[85, 870, 543, 925]]<|/det|>
(단, \(\sigma_1\)과 \(\sigma_2\)는 양수이다.) [4점] 

<|ref|>table<|/ref|><|det|>[[639, 590, 963, 911]]<|/det|>
<table><tr><td>z</td><td>P(0 ≤ Z ≤ z)</td></tr><tr><td>0.5</td><td>0.1915</td></tr><tr><td>1.0</td><td>0.3413</td></tr><tr><td>1.5</td><td>0.4332</td></tr><tr><td>2.0</td><td>0.4772</td></tr></table>"
"2025_odd_probalitity_30","<|ref|>text<|/ref|><|det|>[[35, 47, 955, 228]]<|/det|>
30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중 1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고, 나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다. 

<|ref|>text<|/ref|><|det|>[[100, 286, 928, 415]]<|/det|>
주사위를 한 번 던져 나온 눈의 수가 \(k\)일 때,
\(k \le 5\)이면 \(k\)번째 자리의 동전을 한 번 뒤집어 제자리에 놓고,
\(k = 6\)이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다. 

<|ref|>text<|/ref|><|det|>[[72, 475, 900, 520]]<|/det|>
위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이 

<|ref|>text<|/ref|><|det|>[[72, 533, 920, 599]]<|/det|>
보이도록 놓여 있을 확률은 \(\frac{q}{p}\)이다. \(p+q\)의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[72, 604, 666, 642]]<|/det|>
(단, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점] 

<|ref|>image<|/ref|><|det|>[[144, 700, 263, 800]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[184, 810, 240, 839]]<|/det|>
<center>앞면</center> 

<|ref|>image<|/ref|><|det|>[[299, 700, 417, 800]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[330, 810, 390, 839]]<|/det|>
<center>앞면</center> 

<|ref|>image<|/ref|>�<|/ref|><|det|>[[455, 700, 572, 800]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[488, 810, 544, 839]]<|/det|>
<center>뒷면</center> 

<|ref|>image<|/ref|><|det|>[[608, 700, 727, 800]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[640, 810, 699, 839]]<|/det|>
<center>뒷면</center> 

<|ref|>image_caption<|/ref|><|det|>[[780, 810, 840, 839]]<|/det|>
<center>뒷면</center> 

<|ref|>image<|ref|><|det|>
 

<|ref|>image_caption<|/ref|><|det|>[[163, 843, 240, 870]]<|/det|>
<center>1번째</center> 

<|ref|>image_caption<|/ref|><|det|>[[163, 872, 240, 900]]<|/det|>
<center>자리</center> 

<|ref|>image<|/ref|><|det|>[[299, 843, 417, 900]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[323, 843, 400, 870]]<|/det|>
<center>2번째</center> 

<|ref|>image_caption<|/ref|><|det|>[[323, 872, 400, 900]]<|/det|>
<center>자리</center> 

<|ref|>image<|/ref|><|det|>[1.5cm]<|ref|>image_caption<|/ref|><|det|>[[475, 843, 562, 870]]<|/det|>
<center>3번째</center> 

<|ref|>image<|/ref|><|det|>[[455, 843, 572, 900]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[475, 872, 562, 900]]<|/det|>
<center>자리</center> 

<|ref|>image<|/ref|><|det|>[-1.5cm]<|ref|>image_caption<|/ref|><|det|>[[615, 843, 702, 870]]<|/det|>
<center>4번째</center> 

<|ref|>image<|/ref|><|det|>[[608, 843, 727, 900]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[615, 872, 702, 900]]<|/det|>
<center>자리</center> 

<|ref|>image<|/ref|><|det|>[J]<|ref|>image_caption<|/ref|><|det|>[[780, 843, 860, 870]]<|/det|>
<center>5번째</center> 

<|ref|>image<|/ref|><|det|>[[760, 843, 879, 900]]<|/det|>
 

<|ref|>image_caption<|/ref|><|det|>[[780, 872, 860, 900]]<|/det|>
<center>자리</center>","<|ref|>text<|/ref|><|det|>[[35, 50, 955, 228]]<|/det|>
30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중 1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고, 나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다.

<|ref|>text<|/ref|><|det|>[[95, 285, 930, 416]]<|/det|>
주사위를 한 번 던져 나온 눈의 수가 k일 때,
 \( k \leq 5 \)  이면 k번째 자리의 동전을 한 번 뒤집어 제자리에 놓고,
k = 6이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다.

<|ref|>text<|/ref|><|det|>[[66, 475, 920, 639]]<|/det|>
위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이
보이도록 놓여 있을 확률은  \( \frac{q}{p} \)  이다.  \( p + q \)  의 값을 구하시오.
(단,  \( p \) 와  \( q \) 는 서로소인 자연수이다.) [4점]

<|ref|>image<|/ref|><|det|>[[141, 698, 245, 789]]<|/det|>


<|ref|>text<|/ref|><|det|>[[160, 805, 242, 928]]<|/det|>
앞면
↑
1번째
자리

<|ref|>image<|/ref|><|det|>[[290, 698, 395, 789]]<|/det|>


<|ref|>text<|/ref|><|det|>[[317, 805, 400, 928]]<|/det|>
앞면
↑
2번째
자리

<|ref|>image<|/ref|><|det|>[[455, 698, 560, 789]]<|/det|>


<|ref|>text<|/ref|><|det|>[[473, 805, 555, 928]]<|/det|>
뒷면
↑
3번째
자리

<|ref|>image<|/ref|><|det|>[[612, 698, 717, 789]]<|/det|>


<|ref|>text<|/ref|><|det|>[[630, 805, 710, 928]]<|/det|>
뒷면
↑
4번째
자리

<|ref|>image<|/ref|><|det|>[[770, 698, 875, 789]]<|/det|>


<|ref|>text<|/ref|><|det|>[[787, 805, 861, 928]]<|/det|>
뒷면
↑
5번째
자리"
"2025_odd_calculus_23","<|ref|>text<|/ref|><|det|>[[52, 50, 536, 250]]<|/det|>
23. \(\lim_{x \to 0} \frac{3x^2}{\sin^2 x}\) 의 값은? [2점] 

<|ref|>text<|/ref|><|det|>[[90, 685, 170, 800]]<|/det|>
① 1 

<|ref|>text<|/ref|><|det|>[[285, 685, 366, 800]]<|/det|>
② 2 

<|ref|>text<|/ref|><|det|>[[481, 685, 562, 800]]<|/det|>
③ 3 

<|ref|>text<|/ref|><|det|>[[675, 685, 757, 800]]<|/det|>
④ 4 

<|ref|>text<|/ref|><|det|>[[863, 685, 944, 800]]<|/det|>
⑤ 5","<|ref|>text<|/ref|><|det|>[[46, 0, 536, 500]]<|/det|>
23.  \( \lim_{x \to 0} \frac{3x^{2}}{\sin^{2}x} \)  의 값은? [2점]

<|ref|>text<|/ref|><|det|>[[85, 800, 172, 959]]<|/det|>
① 1

<|ref|>text<|/ref|><|det|>[[279, 800, 366, 959]]<|/det|>
② 2

<|ref|>text<|/ref|><|det|>[[476, 800, 563, 959]]<|/det|>
③ 3

<|ref|>text<|/ref|><|det|>[[672, 800, 760, 959]]<|/det|>
④ 4

<|ref|>text<|/ref|><|det|>[[870, 800, 956, 959]]<|/det|>
⑤ 5"
"2025_odd_calculus_24","<|ref|>text<|/ref|><|det|>[[42, 68, 585, 362]]<|/det|>
24. \[\int_{0}^{10} \frac{x+2}{x+1} dx\] 의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[80, 585, 275, 721]]<|/det|>
① \(10 + \ln 5\) 

<|ref|>text<|/ref|><|det|>[[80, 750, 286, 870]]<|/det|>
④ \(10 + \ln 11\) 

<|ref|>text<|/ref|><|det|>[[415, 585, 610, 721]]<|/det|>
② \(10 + \ln 7\) 

<|ref|>text<|/ref|><|det|>[[415, 750, 622, 870]]<|/det|>
⑤ \(10 + \ln 13\) 

<|ref|>text<|/ref|><|det|>[[748, 585, 958, 721]]<|/det|>
③ \(10 + 2\ln 3\)","<|ref|>text<|/ref|><|det|>[[35, 65, 583, 365]]<|/det|>
24.  \( \int_{0}^{10}\frac{x+2}{x+1}dx \)  의 값은? [3점]

<|ref|>text<|/ref|><|det|>[[75, 580, 273, 718]]<|/det|>
①  \( 10 + \ln 5 \) 

<|ref|>text<|/ref|><|det|>[[405, 580, 603, 718]]<|/det|>
②  \( 10 + \ln 7 \) 

<|ref|>text<|/ref|><|det|>[[744, 580, 956, 718]]<|/det|>
③  \( 10 + 2\ln 3 \) 

<|ref|>text<|/ref|><|det|>[[76, 789, 285, 925]]<|/det|>
④  \( 10 + \ln 11 \) 

<|ref|>text<|/ref|><|det|>[[405, 789, 618, 925]]<|/det|>
⑤  \( 10 + \ln 13 \)"
"2025_odd_calculus_25","<|ref|>text<|/ref|><|det|>[[53, 60, 810, 320]]<|/det|>
25. 수열 {aₙ}에 대하여 lim┬n→∞ n²+3 naₙ = 1일 때,

lim┬n→∞ (√aₙ²+n - aₙ)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[90, 690, 190, 910]]<|/det|>
① 1/3
② 1/2
③ 1
④ 2
⑤ 3","<|ref|>text<|/ref|><|det|>[[46, 0, 808, 917]]<|/det|>
25. 수열  \( \{a_{n}\} \)  에 대하여  \( \lim_{n\to\infty}\frac{na_{n}}{n^{2}+3}=1 \)  일 때,
 \( \lim_{n\to\infty}\left(\sqrt{a_{n}^{2}+n}-a_{n}\right) \) 의 값은? [3점]
①  \( \frac{1}{3} \)  ②  \( \frac{1}{2} \)  ③ 1 ④ 2 ⑤ 3"
"2025_odd_calculus_26","<|ref|>text<|/ref|><|det|>[[37, 45, 934, 268]]<|/det|>
26. 그림과 같이 곡선 \(y = \sqrt{\frac{x+1}{x(x+\ln x)}}\) 과 \(x\) 축 및 두 직선 \(x=1, x=e\)로 둘러싸인 부분을 밑면으로 하는 입체도형이 있다. 이 입체도형을 \(x\) 축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 입체도형의 부피는? [3점] 

<|ref|>image<|/ref|><|det|>[[100, 339, 951, 777]]<|/det|>
 

<|ref|>text<|/ref|><|det|>[[72, 840, 252, 875]]<|/det|>
① \(\ln(e+1)\) 

<|ref|>text<|/ref|><|det|>[[72, 888, 267, 925]]<|/det|>
④ \(\ln(2e+1)\) 

<|ref|>text<|/ref|><|det|>[[377, 840, 555, 875]]<|/det|>
② \(\ln(e+2)\) 

<|ref|>text<|/ref|><|det|>[[377, 888, 570, 925]]<|/det|>
⑤ \(\ln(2e+2)\) 

<|ref|>text<|/ref|><|det|>[[680, 840, 860, 875]]<|/det|>
③ \(\ln(e+3)\)","<|ref|>text<|/ref|><|det|>[[33, 50, 940, 270]]<|/det|>
26. 그림과 같이 곡선  \( y = \sqrt{\frac{x+1}{x(x+\ln x)}} \)  과 x축 및 두 직선 x=1, x=e로 둘러싸인 부분을 밑면으로 하는 업체도형이 있다. 이 업체도형을 x축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 업체도형의 부피는? [3점]

<|ref|>image<|/ref|><|det|>[[108, 336, 950, 771]]<|/det|>


<|ref|>text<|/ref|><|det|>[[66, 836, 864, 923]]<|/det|>
①  \( \ln(e+1) \)  ②  \( \ln(e+2) \)  ③  \( \ln(e+3) \) 
④  \( \ln(2e+1) \)  ⑤  \( \ln(2e+2) \)"
"2025_odd_calculus_27","<|ref|>text<|/ref|><|det|>[[55, 50, 965, 128]]<|/det|>
27. 최고차항의 계수가 1인 삼차함수 \(f(x)\)에 대하여 함수 \(g(x)\)를 

<|ref|>equation<|/ref|><|det|>[[170, 225, 420, 310]]<|/det|>
\[g(x) = f(e^x) + e^x\]

<|ref|>text<|/ref|><|det|>[[88, 390, 965, 580]]<|/det|>
이라 하자. 곡선 \(y=g(x)\) 위의 점 \((0, g(0))\)에서의 접선이
\(x\) 축이고 함수 \(g(x)\)가 역함수 \(h(x)\)를 가질 때, \(h'(8)\)의 값은? 

<|ref|>text<|/ref|><|det|>[[900, 600, 970, 666]]<|/det|>
[3점] 

<|ref|>text<|/ref|><|det|>[[85, 760, 884, 910]]<|/det|>
① \(\frac{1}{36}\) ② \(\frac{1}{18}\) ③ \(\frac{1}{12}\) ④ \(\frac{1}{9}\) ⑤ \(\frac{5}{36}\)","<|ref|>text<|/ref|><|det|>[[48, 51, 963, 131]]<|/det|>
27. 최고차항의 계수가 1인 삼차함수  \( f(x) \) 에 대하여 함수  \( g(x) \) 를 

<|ref|>equation<|/ref|><|det|>[[170, 222, 419, 315]]<|/det|>
\[g(x) = f(e^x) + e^x\]

<|ref|>text<|/ref|><|det|>[[85, 390, 959, 675]]<|/det|>
이라 하자. 곡선  \( y = g(x) \)  위의 점  \( (0, g(0)) \) 에서의 접선이  \( x \) 축이고 함수  \( g(x) \) 가 역함수  \( h(x) \) 를 가질 때,  \( h'(8) \) 의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[85, 760, 888, 910]]<|/det|>
①  \( \frac{1}{36} \)  ②  \( \frac{1}{18} \)  ③  \( \frac{1}{12} \)  ④  \( \frac{1}{9} \)  ⑤  \( \frac{5}{36} \)"
