"prob_id","GT","paddle","DeepSeek-OCR","DeepSeek-OCR2","GLM"
"2025_odd_probalitity_24","24. 두 사건 $A, B$에 대하여 $$\mathrm{P}(A \mid B) = \mathrm{P}(A) = \frac{1}{2}, \quad \mathrm{P}(A \cap B) = \frac{1}{5}$$일 때, $\mathrm{P}(A \cup B)$의 값은? [3점]   ① $\frac{1}{2}$ ② $\frac{3}{5}$ ③ $\frac{7}{10}$ ④ $\frac{4}{5}$ ⑤ $\frac{9}{10}$","24. 두 사건 A, B 에 대하여   $ P(A \mid B) = P(A) = \frac{1}{2}, \quad P(A \cap B) = \frac{1}{5} $  일 때,  $ P(A \cup B) $의 값은? [3점]  ①  $ \frac{1}{2} $ ②  $ \frac{3}{5} $ ③  $ \frac{7}{10} $ ④  $ \frac{4}{5} $ ⑤  $ \frac{9}{10} $","24. 두 사건 \(A, B\)에 대하여  \[ P(A \mid B) P(A) \frac{1}{2}, \quad P(A \cap B) \frac{1}{5} \] 일 때, \(P(A \cup B)\)의 값은? [3점]  ① \(\frac{1}{2}\)  ② \(\frac{3}{5}\)  ③ \(\frac{7}{10}\)  ④ \(\frac{4}{5}\)  ⑤ \(\frac{9}{10}\)","24. 두 사건 A, B 에 대하여  \[ P(A|B) P(A) \frac{1}{2}, \quad P(A \cap B) \frac{1}{5} \] 일 때, P(A∪B)의 값은? [3점]  ① \(\frac{1}{2}\) ② \(\frac{3}{5}\) ③ \(\frac{7}{10}\) ④ \(\frac{4}{5}\) ⑤ \(\frac{9}{10}\)","24. 두 사건 A, B에 대하여 $ \mathrm{P}(A \mid B)=\mathrm{P}(A)=\frac{1}{2}, $ $ \mathrm{P}(A \cap B)=\frac{1}{5} $ 일 때, $ \mathrm{P}(A \cup B) $의 값은? [3점] $\textcircled{1}$ $ \frac{1}{2} $ $ \textcircled{2} $ $ \frac{3}{5} $ $ \textcircled{3} $ $ \frac{7}{10} $ $ \textcircled{4} $ $ \frac{4}{5} $ $ \textcircled{5} $ $ \frac{9}{10} $<|user|>"
"2025_odd_probalitity_25","25. 정규분포 $\mathrm{N}(m, 2^2)$을 따르는 모집단에서 크기가 256인 표본을 임의추출하여 얻은 표본평균을 이용하여 구한 $m$에 대한 신뢰도 95%의 신뢰구간이 $a \leq m \leq b$이다. $b-a$의 값은? (단, $Z$가 표준정규분포를 따르는 확률변수일 때, $\mathrm{P}(|Z|\leq 1.96) = 0.95$로 계산한다.) [3점]   ① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61","25. 정규분포 N(m, 2²)을 따르는 모집단에서 크기가 256인  표본을 임의추출하여 얻은 표본평균을 이용하여 구한 m에  대한 신뢰도 95%의 신뢰구간이  $ a \leq m \leq b $이다. b-a의 값은?  (단, Z가 표준정규분포를 따르는 확률변수일 때,  P(|Z|≤1.96)=0.95로 계산한다.) [3점]  ① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61","25. 정규분포 N(m, 2²)을 따르는 모집단에서 크기가 256인 표본을 임의추출하여 얻은 표본평균을 이용하여 구한 m에 대한 신뢰도 95%의 신뢰구간이 a ≤ m ≤ b이다. b-a의 값은? (단, Z가 표준정규분포를 따르는 확률변수일 때, P(|Z| ≤ 1.96)  0.95로 계산한다.) [3점]  ① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61","25. 정규분포 N(m, 2²)을 따르는 모집단에서 크기가 256인 표본을 임의추출하여 얻은 표본평균을 이용하여 구한 m에 대한 신뢰도 95%의 신뢰구간이  \(a \leq m \leq b\) 이다. b - a의 값은? (단, Z가 표준정규분포를 따르는 확률변수일 때, ① 0.49 ② 0.52 ③ 0.55 ④ 0.58 ⑤ 0.61","25. 정규분포 $ N \left( m, 2^{2} \right) $을 따르는 모집단에서 크기가 256인 포분을 입의 추출하여 연은 포분포규을 이용하여 구한 m에 대한 신리도 95%의 신리구간이 $ a \leq m \leq b $이다. $ b-a $의 값은? (단, Z가 포츠정규분포를 따르는 확률번수일 때, $ P \left( | Z | \leq 1. 9 6 \right)=0. 9 5 $로 계산한다.) [3점]  $\textcircled{1}$ 0.49 $\textcircled{2}$ 0.52 $\textcircled{3}$ 0.55 $\textcircled{4}$ 0.58 $\textcircled{5}$ 0.61<|user|>"
"2025_odd_probalitity_26","26. 어느 학급의 학생 16명을 대상으로 과목 A와 과목 B에 대한 선호도를 조사하였다. 이 조사에 참여한 학생은 과목 A와 과목 B 중 하나를 선택하였고, 과목 A를 선택한 학생은 9명, 과목 B를 선택한 학생은 7명이다. 이 조사에 참여한 학생 16명 중에서 임의로 3명을 선택할 때, 선택한 3명의 학생 중에서 적어도 한 명이 과목 B를 선택한 학생일 확률은? [3점]  ① $\frac{3}{4}$ ② $\frac{4}{5}$ ③ $\frac{17}{20}$ ④ $\frac{9}{10}$ ⑤ $\frac{19}{20}$","26. 어느 학급의 학생 16명을 대상으로 과목 A와 과목 B에 대한 선호도를 조사하였다. 이 조사에 참여한 학생은 과목 A와 과목 B 중 하나를 선택하였고, 과목 A를 선택한 학생은 9명, 과목 B를 선택한 학생은 7명이다. 이 조사에 참여한 학생 16명 중에서 임의로 3명을 선택할 때, 선택한 3명의 학생 중에서 적어도 한 명이 과목 B를 선택한 학생일 확률은? [3점]  ①  $ \frac{3}{4} $ ②  $ \frac{4}{5} $ ③  $ \frac{17}{20} $ ④  $ \frac{9}{10} $ ⑤  $ \frac{19}{20} $","26. 어느학급의학생16명을대상으로과목A와과목B에대한선호도를조사하였다. 이조사에참여한학생은과목A와과목B중하나를선택하였고, 과목A를선택한학생은9명, 과목B를선택한학생은7명이다. 이조사에참여한학생16명중에서임의로3명을선택할때, 선택한3명의학생중에서적어도한명이과목B를선택한학생일확률은? [3점]  ① \(\frac{3}{4}\) ② \(\frac{4}{5}\) ③ \(\frac{17}{20}\) ④ \(\frac{9}{10}\) ⑤ \(\frac{19}{20}\)","26. 어느 학급의 학생 16 명을 대상으로 과목 A와 과목 B에 대한 선호도를 조사하였다. 이 조사에 참여한 학생은 과목 A와 과목 B 중 하나를 선택하였고, 과목 A를 선택한 학생은 9 명, 과목 B를 선택한 학생은 7 명이다. 이 조사에 참여한 학생 16 명 중에서 임의로 3 명을 선택할 때, 선택한 3 명의 학생 중에서 적어도 한 명이 과목 B를 선택한 학생일 확률은? [3점]  ① \(\frac{3}{4}\) ② \(\frac{4}{5}\) ③ \(\frac{17}{20}\) ④ \(\frac{9}{10}\) ⑤ \(\frac{19}{20}\)","26. 어느 학급의 학생 16명을 대상으로 과목 A와 과목 B에 대한 선호도를 조사하였다. 이 조사에 참여한 학생은 과목 A와  과목 B 중 하나를 선택하였고, 과목 A를 선택한 학생은 9명,  과목 B를 선택한 학생은 7명이다. 이 조사에 참여한 학생 16명 중에서 입의로 3명을 선택할 때, 선택한 3명의 학생 중에서 저어도 한 명이 과목 B를 선택한 학생일 확률은? [3점]  $\textcircled{1}$ $\frac{3}{4}$ $\textcircled{2}$ $\frac{4}{5}$ $\textcircled{3}$ $\frac{17}{20}$ $\textcircled{4}$ $\frac{9}{10}$ $\textcircled{5}$ $\frac{19}{20}$<|user|>"
"2025_odd_probalitity_27","27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로 1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시 넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의 평균을 $\overline{X}$라 하자. $\mathrm{V}(a\overline{X}+ 6) = 24$일 때, 양수 $a$의 값은? [3점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의  카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로  1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시  넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의  평균을  $ \overline{X} $라 하자.  $ \mathrm{V}(a\overline{X}+6)=24 $일 때, 양수 a의 값은?  [3점]  ① 1 ② 2 ③ 3 ④ 4 ⑤ 5  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_435_670_842_1086.jpg"" alt=""Image"" width=""33%"" /></div>","27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로 1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시 넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의 평균을 \(\overline{X}\)라 하자. \(V(a\overline{X}+6) 24\)일 때, 양수 \(a\)의 값은?  [3점]  ① 1  ② 2  ③ 3  ④ 4  ⑤ 5","27. 숫자 1, 3, 5, 7, 9가 각각 하나씩 적혀 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 임의로 1장의 카드를 꺼내어 카드에 적혀 있는 수를 확인한 후 다시 넣는 시행을 한다. 이 시행을 3번 반복하여 확인한 세 개의 수의 평균을 \(\overline{X}\)라 하자. \(V(a\overline{X}+6) 24\)일 때, 양수 \(a\)의 값은?  [3점]  ① 1  ② 2  ③ 3  ④ 4  ⑤ 5","27. 순자 1, 3, 5, 7, 9가 각각 하나씩 저험 있는 5장의 카드가 들어 있는 주머니가 있다. 이 주머니에서 입의로 1장의 카드를 깨내어 카드에 저험 있는 수를 확인한 후 다시 높는 시험을 한다. 이 시험을 3번 반복하여 확인한 세 개의 수의 평균을 $\overline{X}$라 하자. $V(a\overline{X}+6)=24$일 때, 양수 $a$의 값은? [3점]  $\textcircled{1}$ 1 $\textcircled{2}$ 2 $\textcircled{3}$ 3 $\textcircled{4}$ 4 $\textcircled{5}$ 5<|user|>"
"2025_odd_probalitity_28","28. 집합 $X = \{1,2,3,4,5,6\}$에 대하여 다음 조건을 만족시키는 함수 $f:X \to X$의 개수는? [4점] > (가) $f(1) \times f(6)$의 값이 6의 약수이다.  > (나) $2f(1) \leq f(2) \leq f(3) \leq f(4) \leq f(5) \leq f(6)$","28. 집합  $ X = \{1, 2, 3, 4, 5, 6\} $ 에 대하여 다음 조건을 만족시키는 함수  $ f: X \rightarrow X $의 개수는? [4점]  (가)  $  f(1) \times f(6)  $ 의 값이 6 의 약수이다.  (나)  $  2f(1) \leq f(2) \leq f(3) \leq f(4) \leq f(5) \leq 2f(6)  $  ① 166 ② 171 ③ 176 ④ 181 ⑤ 186","28. 집합 \(X \{1, 2, 3, 4, 5, 6\}\) 에 대하여 다음 조건을 만족시키는 함수 \(f: X \to X\)의 개수는? [4점]  (가) \(f(1) \times f(6)\)의 값이 6의 약수이다.  (나) \(2f(1) \le f(2) \le f(3) \le f(4) \le f(5) \le 2f(6)\)","28. 집합  \(X \{1, 2, 3, 4, 5, 6\}\)  에 대하여 다음 조건을 만족시키는 함수  \(f: X \to X\)  의 개수는? [4점] (가)  \(f(1) \times f(6)\)  의 값이 6의 약수이다. (나)  \(2f(1) \leq f(2) \leq f(3) \leq f(4) \leq f(5) \leq 2f(6)\)","28. 집합 $ X=\{1,2,3,4,5,6\} $에 대하여 다음 조건을 만족시키는 함수 $ f:X\to X $의 개수는? [4점]  (가) $ f(1)\times f(6) $의 값이 6의 약수이다. (나) $ 2f(1)\leq f(2)\leq f(3)\leq f(4)\leq f(5)\leq 2f(6) $  $\textcircled{1}$ 166 $\textcircled{2}$ 171 $\textcircled{3}$ 176 $\textcircled{4}$ 181 $\textcircled{5}$ 186<|user|>"
"2025_odd_probalitity_29","29. 정규분포 $\mathrm{N}(m_1, \sigma_1^2)$를 따르는 확률변수 $X$와 정규분포 $N(m_2, \sigma_2^2)$를 따르는 확률변수 $Y$가 다음 조건을 만족시킨다. > 모든 실수 $x$에 대하여 $\mathrm{P}(X \le x) = \mathrm{P}(X \ge 40 - x)$이고 $\mathrm{P}(Y \le x) = \mathrm{P}(X \le x + 10)$이다. $\mathrm{P}(15 \le X \le 20) + \mathrm{P}(15 \le Y \le 20)$의 값을 오른쪽 표준정규분포표를 이용하여 구한 것이 0.4772일 때, $m_1 + \sigma_2$의 값을 구하시오. (단, $\sigma_1$과 $\sigma_2$는 양수이다.) [4점]  | **z** | **$\mathrm{P}(0 ≤ Z ≤ z)$** | | ----- | --------------------------- | | 0.5   | 0.1915                      | | 1.0   | 0.3413                      | | 1.5   | 0.4332                      | | 2.0   | 0.4772                      |","29. 정규분포 N(m₁, σ₁²)을 따르는 확률변수 X와 정규분포 N(m₂, σ₂²)을 따르는 확률변수 Y가 다음 조건을 만족시킨다.  모든 실수 x에 대하여   $$ \mathrm{P}\left(X\leq x\right)=\mathrm{P}\left(X\geq40-x\right)\circ\left| 卫 \right. $$    $$ \mathrm{P}\left(Y\leq x\right)=\mathrm{P}\left(X\leq x+10\right)\circ\left|\right|. $$   P(15 ≤ X ≤ 20) + P(15 ≤ Y ≤ 20) 의  값을 오른쪽 표준정규분포표를  이용하여 구한 것이 0.4772 일 때,  m₁ + σ₂의 값을 구하시오.  (단, σ₁과 σ₂는 양수이다.) [4점]   <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>z</td><td style='text-align: center; word-wrap: break-word;'>P(0≤ Z≤ z)</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>0.5</td><td style='text-align: center; word-wrap: break-word;'>0.1915</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>1.0</td><td style='text-align: center; word-wrap: break-word;'>0.3413</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>1.5</td><td style='text-align: center; word-wrap: break-word;'>0.4332</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>2.0</td><td style='text-align: center; word-wrap: break-word;'>0.4772</td></tr></table>","29. 정규분포 \(N(m_1, \sigma_1^2)\)을 따르는 확률변수 \(X\)와 정규분포 \(N(m_2, \sigma_2^2)\)을 따르는 확률변수 \(Y\)가 다음 조건을 만족시킨다.  모든 실수 \(x\)에 대하여  \[ \begin{align*} P(X \le x) & P(X \ge 40 - x) \text{이고} \\ P(Y \le x) & P(X \le x + 10) \text{이다.} \end{align*} \] \(P(15 \le X \le 20) + P(15 \le Y \le 20)\)의 차을 오른쪽 표준정규분포표를 이용하여 구한 것이 0.4772일 때, \(m_1 + \sigma_2\)의 차을 구하시오. (단, \(\sigma_1\)과 \(\sigma_2\)는 양수이다.) [4점]  <table><tr><td>z</td><td>\(P(0 \le Z \le z)\)</td></tr><tr><td>0.5</td><td>0.1915</td></tr><tr><td>1.0</td><td>0.3413</td></tr><tr><td>1.5</td><td>0.4332</td></tr><tr><td>2.0</td><td>0.4772</td></tr></table>","29. 정규분포 N(m₁, σ₁²)을 따르는 확률변수 X와 정규분포 N(m₂, σ₂²)을 따르는 확률변수 Y가 다음 조건을 만족시킨다.  모든 실수 x에 대하여  \[ P(X \le x) P(X \ge 40 - x) \text{이고} \] \[ P(Y \le x) P(X \le x + 10) \text{이다.} \] P(15 ≤ X ≤ 20) + P(15 ≤ Y ≤ 20)의  값을 오른쪽 표준정규분포표를  이용하여 구한 것이 0.4772일 때,  \[ m_1 + \sigma_2 \text{의 값을 구하시오.} \] (단, \(\sigma_1\)과 \(\sigma_2\)는 양수이다.) [4점]  <table><tr><td>z</td><td>P(0 ≤ Z ≤ z)</td></tr><tr><td>0.5</td><td>0.1915</td></tr><tr><td>1.0</td><td>0.3413</td></tr><tr><td>1.5</td><td>0.4332</td></tr><tr><td>2.0</td><td>0.4772</td></tr></table>","29. 정규분포 $N\left(m_{1}, \sigma_{1}^{2}\right)$을 따르는 확률변수 $X$와 정규분포 $N\left(m_{2}, \sigma_{2}^{2}\right)$을 따르는 확률변수 $Y$가 다음 조건을 만족시키다.  모든 실수 $x$에 대하여 $P(X \leq x) = P(X \geq 40 - x)$이고 $P(Y \leq x) = P(X \leq x + 10)$이다.  $P(15 \leq X \leq 20) + P(15 \leq Y \leq 20)$의 값을 오른쪽 프츠정규분포들 이용하여 구한 것이 0.4772일 때, $m_{1} + \sigma_{2}$의 값을 구하시오. (단, $\sigma_{1}$과 $\sigma_{2}$는 영수이다.) [4점]<|user|>"
"2025_odd_probalitity_30","30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중 1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고, 나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다.  > 주사위를 한 번 던져 나온 눈의 수가 $k$일 때, $k \le 5$이면 $k$번째 자리의 동전을 한 번 뒤집어 제자리에 놓고, $k=6$이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다. 위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이 보이도록 놓여 있 확률은 $\frac{q}{p}$이다. $p+q$의 값을 구하시오. (단, $p$와 $q$는 서로소인 자연수이다.) [4점]","30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중  1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고,  나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다.  이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다.  주사위를 한 번 던져 나온 눈의 수가 k일 때,  $k \leq 5$ 이면 k번째 자리의 동전을 한 번 뒤집어 제자리에 놓고,  $k=6$ 이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다.  위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이  보이도록 놓여 있을 확률은  $ \frac{q}{p} $이다.  $ p+q $의 값을 구하시오.  (단, p와 q는 서로소인 자연수이다.) [4점]  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_172_1015_315_1152.jpg"" alt=""Image"" width=""11%"" /></div>   앞면  ↑  1번째  자리  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_359_1014_504_1152.jpg"" alt=""Image"" width=""11%"" /></div>   앞면  ↑  2번째  자리  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_549_1015_691_1153.jpg"" alt=""Image"" width=""11%"" /></div>   뒷면  ↑  3번째  자리  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_736_1015_879_1152.jpg"" alt=""Image"" width=""11%"" /></div>   뒷면  ↑  4번째  자리  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_923_1016_1065_1152.jpg"" alt=""Image"" width=""11%"" /></div>   뒷면  ↑  5번째  자리","30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중 1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고, 나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다.  주사위를 한 번 던져 나온 눈의 수가 \(k\)일 때, \(k \le 5\)이면 \(k\)번째 자리의 동전을 한 번 뒤집어 제자리에 놓고, \(k 6\)이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다.  위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이  보이도록 놓여 있을 확률은 \(\frac{q}{p}\)이다. \(p+q\)의 값을 구하시오.  (단, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점]  <center>앞면</center>  <center>앞면</center>  <|ref|>image<|/ref|>�<|/ref|><|det|>[[455, 700, 572, 800]]<|/det|>   <center>뒷면</center>  <center>뒷면</center>  <center>뒷면</center>  <|ref|>image<|ref|><|det|>   <center>1번째</center>  <center>자리</center>  <center>2번째</center>  <center>자리</center>  <|ref|>image<|/ref|><|det|>[1.5cm]<center>3번째</center>  <center>자리</center>  <|ref|>image<|/ref|><|det|>[-1.5cm]<center>4번째</center>  <center>자리</center>  <|ref|>image<|/ref|><|det|>[J]<center>5번째</center>  <center>자리</center>","30. 탁자 위에 5개의 동전이 일렬로 놓여 있다. 이 5개의 동전 중 1번째 자리와 2번째 자리의 동전은 앞면이 보이도록 놓여 있고, 나머지 자리의 3개의 동전은 뒷면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다. 주사위를 한 번 던져 나온 눈의 수가 k일 때,  \(k \leq 5\)  이면 k번째 자리의 동전을 한 번 뒤집어 제자리에 놓고, k  6이면 모든 동전을 한 번씩 뒤집어 제자리에 놓는다. 위의 시행을 3번 반복한 후 이 5개의 동전이 모두 앞면이 보이도록 놓여 있을 확률은  \(\frac{q}{p}\)  이다.  \(p + q\)  의 값을 구하시오. (단,  \(p\) 와  \(q\) 는 서로소인 자연수이다.) [4점] 앞면 ↑ 1번째 자리 앞면 ↑ 2번째 자리 뒷면 ↑ 3번째 자리 뒷면 ↑ 4번째 자리 뒷면 ↑ 5번째 자리","30. 탁자 위에 5개의 동전이 일련로 놓여 있다. 이 5개의 동전 중 1번채 자리와 2번채 자리의 동전은 알면이 보이도록 놓여 있다, 나머지 자리의 3개의 동전은 독면이 보이도록 놓여 있다. 이 5개의 동전과 한 개의 주사위를 사용하여 다음 시행을 한다.  주사위를 한 번 단저 나온 눈의 수가 k일 때, k≤5이면 k번채 자리의 동전을 한 번 끝점어 제자리에 놓고, k=6이면 모든 동전을 한 번채 끝점어 제자리에 놓는다.  위의 시행을 3번 반복한 후 이 5개의 동전이 모두 알면이 보이도록 놓여 있을 확률은 $\frac{q}{p}$이다. p+q의 값을 구하시오. (단, p와 q는 서로소인 자연수이다.) [4점]  알면 ↑ 1번채 자리  알면 ↑ 2번채 자리  림면 ↑ 3번채 자리  림면 ↑ 4번채 자리  림면 ↑ 5번채 자리<|user|>"
"2025_odd_calculus_23","23. $\lim_{x \to 0} \frac{3x^2}{\sin^2 x}$의 값은? [2점]  ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23.  $ \lim_{x \to 0} \frac{3x^{2}}{\sin^{2}x} $ 읍은? [2점]  ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23. \(\lim_{x \to 0} \frac{3x^2}{\sin^2 x}\) 의 값은? [2점]  ① 1  ② 2  ③ 3  ④ 4  ⑤ 5","23.  \(\lim_{x \to 0} \frac{3x^{2}}{\sin^{2}x}\)  의 값은? [2점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23. $ \lim_{x\rightarrow 0}\frac{3x^{2}}{\sin^{2}x} $의 값은? [2점] $ \textcircled{1} $ 1 $ \textcircled{2} $ 2 $ \textcircled{3} $ 3 $ \textcircled{4} $ 4 $ \textcircled{5} $ 5<|user|>"
"2025_odd_calculus_24","24. $\int_{0}^{10} \frac{x + 2}{x + 1} \, dx$의 값은? [3점]  ① $10+ \ln 5$ ② $10+ \ln 7$ ③ $10+ 2 \ln 3$ ④ $10+ \ln 11$ ⑤ $10+ \ln 13$","24.  $ \int_{0}^{10}\frac{x+2}{x+1}dx $ 앉은? [3점]  ①  $ 10+\ln5 $ ②  $ 10+\ln7 $ ③  $ 10+2\ln3 $ ④  $ 10+\ln11 $ ⑤  $ 10+\ln13 $","24. \[ \int_{0}^{10} \frac{x+2}{x+1} dx \] 의 값은? [3점]  ① \(10 + \ln 5\)  ④ \(10 + \ln 11\)  ② \(10 + \ln 7\)  ⑤ \(10 + \ln 13\)  ③ \(10 + 2\ln 3\)","24.  \(\int_{0}^{10}\frac{x+2}{x+1}dx\)  의 값은? [3점] ①  \(10 + \ln 5\)  ②  \(10 + \ln 7\)  ③  \(10 + 2\ln 3\)  ④  \(10 + \ln 11\)  ⑤  \(10 + \ln 13\)","24. $ \int_{0}^{1 0} \frac{x+2}{x+1} d x $의狱은? [3점] $ \textcircled{1} $ $ 1 0+\ln 5 $ $ \textcircled{2} $ $ 1 0+\ln 7 $ $ \textcircled{3} $ $ 1 0+2 \ln 3 $ $ \textcircled{4} $ $ 1 0+\ln 1 1 $ $ \textcircled{5} $ $ 1 0+\ln 1 3 $<|user|>"
"2025_odd_calculus_25","25. 수열 $\{a_n\}$에 대하여 $\lim_{n \to \infty} \frac{n a_n}{n^2 + 3} = 1$일 때, $\lim_{n \to \infty} \left( \sqrt{a_n^2 + n} - a_n \right)$의 값은? [3점]  ① $\frac{1}{3}$ ② $\frac{1}{2}$ ③ 1 ④ 2 ⑤ 3","25. 수열  $ \{a_n\} $ 에 대하여  $ \lim_{n\to\infty}\frac{na_n}{n^2+3}=1 $ 일 때,   $ \lim_{n\to\infty}\left(\sqrt{a_n^2+n}-a_n\right) $ 의 값은? [3점]  ①  $ \frac{1}{3} $ ②  $ \frac{1}{2} $ ③ 1 ④ 2 ⑤ 3","25. 수열 {aₙ}에 대하여 lim┬n→∞ n²+3 naₙ  1일 때, lim┬n→∞ (√aₙ²+n - aₙ)의 값은? [3점]  ① 1/3 ② 1/2 ③ 1 ④ 2 ⑤ 3","25. 수열  \(\{a_{n}\}\)  에 대하여  \(\lim_{n\to\infty}\frac{na_{n}}{n^{2}+3} 1\)  일 때,  \(\lim_{n\to\infty}\left(\sqrt{a_{n}^{2}+n}-a_{n}\right)\) 의 값은? [3점] ①  \(\frac{1}{3}\)  ②  \(\frac{1}{2}\)  ③ 1 ④ 2 ⑤ 3","25. 수열 $ \left\{a_{n}\right\} $에 대하여 $ \lim_{n\rightarrow \infty}\frac{na_{n}}{n^{2}+3}=1 $일 때, $ \lim_{n\rightarrow \infty}\left(\sqrt{a_{n}^{2}+n}-a_{n}\right) $의狱은? [3점] $\textcircled{1}$ $ \frac{1}{3} $ $ \textcircled{2} $ $ \frac{1}{2} $ $ \textcircled{3} $ 1 $ \textcircled{4} $ 2 $ \textcircled{5} $ 3<|user|>"
