"prob_id","GT","paddle","DeepSeek-OCR","DeepSeek-OCR2","GLM"
"2024_odd_probalitity_24","24. 두 사건 $A,\ B$는 서로 독립이고 $$\mathrm{P}(A \cap B) = \frac{1}{4}, \quad \mathrm{P}(A^{C}) = 2\mathrm{P}(A)$$일 때, $\mathrm{P}(B)$의 값은? (단, $A^C$은 $A$의 여사건이다.) [3점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","24. 두 사건 A, B는 서로 독립이고  P(A∩B) =  $ \frac{1}{4} $, P(A^C) = 2P(A)  일 때, P(B)의 값은? (단, A^C은 A의 여사건이다.) [3점]  ①  $ \frac{3}{8} $ ②  $ \frac{1}{2} $ ③  $ \frac{5}{8} $ ④  $ \frac{3}{4} $ ⑤  $ \frac{7}{8} $","24. 두 사건 A, B는 서로 독립이고  \[ P(A \cap B) \frac{1}{4}, \quad P(A^C) 2P(A) \] 일 때, P(B)의 값은? (단, A^C은 A의 역사진이다.) [3점]  ① \(\frac{3}{8}\) ② \(\frac{1}{2}\) ③ \(\frac{5}{8}\) ④ \(\frac{3}{4}\) ⑤ \(\frac{7}{8}\)","24. 두 사건 A, B는 서로 독립이고  \[ P(A \cap B) \frac{1}{4}, \quad P(A^C) 2P(A) \] 일 때, P(B)의 값은? (단, \(A^C\)은 A의 여사건이다.) [3점]  ① \(\frac{3}{8}\) ② \(\frac{1}{2}\) ③ \(\frac{5}{8}\) ④ \(\frac{3}{4}\) ⑤ \(\frac{7}{8}\)","24. 두 사건 A, B는 서로 독립이고 $ \mathrm{P} \left( A \cap B \right)=\frac{1}{4}, \quad \mathrm{P} \left( A^{C} \right)=2 \mathrm{P} \left( A \right)$ 일 때, P(B)의 값은? (단, $ A^{C} $은 A의 여사건이다.) [3점] $\textcircled{1}$ $ \frac{3}{8} $ $\textcircled{2}$ $ \frac{1}{2} $ $\textcircled{3}$ $ \frac{5}{8} $ $\textcircled{4}$ $ \frac{3}{4} $ $\textcircled{5}$ $ \frac{7}{8} $<|user|>"
"2024_odd_probalitity_25","25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다. 이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로 나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가 되도록 카드가 놓일 확률은? [3점] ① $\dfrac{8}{15}$ ② $\dfrac{19}{30}$ ③ $\dfrac{11}{15}$ ④ $\dfrac{5}{6}$ ⑤ $\dfrac{14}{15}$","25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다.  이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로  나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가  되도록 카드가 놓일 확률은? [3점]  ①  $ \frac{8}{15} $ ②  $ \frac{19}{30} $ ③  $ \frac{11}{15} $ ④  $ \frac{5}{6} $ ⑤  $ \frac{14}{15} $  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_291_572_989_789.jpg"" alt=""Image"" width=""57%"" /></div>","25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다. 이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로 나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가 되도록 카드가 놓일 확률은? [3점]  \[ ① \quad \frac{8}{15} \quad ② \quad \frac{19}{30} \quad ③ \quad \frac{11}{15} \quad ④ \quad \frac{5}{6} \quad ⑤ \quad \frac{14}{15} \]","25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다. 이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로 나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가 되도록 카드가 놓일 확률은? [3점] ①  \(\frac{8}{15}\)  ②  \(\frac{19}{30}\)  ③  \(\frac{11}{15}\)  ④  \(\frac{5}{6}\)  ⑤  \(\frac{14}{15}\)","25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다. 이 6장의 카드를 모두 한 번씩 사용하여 일련로 입의로 나열할 때, 양 길에 놓인 카드에 적혀 두 수의 함이 10 이하가 되도록 카드가 놓일 확률은? [3점]  $\textcircled{1}$ $\frac{8}{15}$ $\textcircled{2}$ $\frac{19}{30}$ $\textcircled{3}$ $\frac{11}{15}$ $\textcircled{4}$ $\frac{5}{6}$ $\textcircled{5}$ $\frac{14}{15}$  1 2 3 4 5 6<|user|>"
"2024_odd_probalitity_26","26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 $X$라 하고, 이산확률변수 $Y$를 $$Y = \begin{cases} X & (X\text{가 0 또는 1의 값을 가지는 경우}) \\ 2 & (X\text{가 2 이상의 값을 가지는 경우}) \end{cases}$$라 하자. $\mathrm{E}(Y)$의 값은? [3점] ① $\dfrac{25}{16}$ ② $\dfrac{13}{8}$ ③ $\dfrac{27}{16}$ ④ $\dfrac{7}{4}$ ⑤ $\dfrac{29}{16}$","26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 X라 하고, 이산확률변수 Y를   $ Y = \begin{cases} X & (X \text{가 } 0 \text{ 또는 } 1 \text{의 값을 가지는 경우}) \\ 2 & (X \text{가 } 2 \text{ 이상의 값을 가지는 경우}) \end{cases} $  라 하자. E(Y)의 값은? [3점]  ①  $ \frac{25}{16} $ ②  $ \frac{13}{8} $ ③  $ \frac{27}{16} $ ④  $ \frac{7}{4} $ ⑤  $ \frac{29}{16} $","26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 \(X\) 라 하고, 이산확률변수 \(Y\) 를  \[ Y \begin{cases} X & (X가 0 또는 1의 값을 가지는 경우) \\ 2 & (X가 2 이상의 값을 가지는 경우) \end{cases} \] 라 하자. E(Y)의 값은? [3점]  ① \(\frac{25}{16}\) ② \(\frac{13}{8}\) ③ \(\frac{27}{16}\) ④ \(\frac{7}{4}\) ⑤ \(\frac{29}{16}\)","26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 X라 하고, 이산확률변수 Y를 \[ Y \left\{\begin{aligned}X&\quad(X 外 0 延 1 的 缺 合 外 延 外 外 )\\ 2&\quad(X 外 2 可 的 缺 合 外 延 外 外 )\end{aligned}\right. \]  라 하자. E(Y)의 값은? [3점] ①  \(\frac{25}{16}\)  ②  \(\frac{13}{8}\)  ③  \(\frac{27}{16}\)  ④  \(\frac{7}{4}\)  ⑤  \(\frac{29}{16}\)","26. 4개의 동전을 동시에 단저서 앞면이 나오는 동전의 개수를 확률번수 $X$라 하고, 이산확률번수 $Y$를  $Y = \left\{ \begin{array}{l l} X & (X가 0 또는 1의 값을 가지는 경우) \\ 2 & (X가 2 이상의 값을 가지는 경우) \end{array} \right.$  라 하자. E(Y)의 값은? [3점]  $\textcircled{1}$ $\frac{25}{16}$ $\textcircled{2}$ $\frac{13}{8}$ $\textcircled{3}$ $\frac{27}{16}$ $\textcircled{4}$ $\frac{7}{4}$ $\textcircled{5}$ $\frac{29}{16}$<|user|>"
"2024_odd_probalitity_27","27. 정규분포 $\mathrm{N}(m, 5^2)$을 따르는 모집단에서 크기가 49인 표본을 임의추출하여 얻은 표본평균이 $\overline{x}$일 때, 모평균 $m$에 대한 신뢰도 95%의 신뢰구간이 $a \leq m \leq \dfrac{6}{5}a$이다. $\overline{x}$의 값은? (단, $Z$가 표준정규분포를 따르는 확률변수일 때, $\mathrm{P}(|Z| \leq 1.96)=0.95$로 계산한다.) [3점] ① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0","27. 정규분포 N(m, 5²)을 따르는 모집단에서 크기가 49인 표본을 임의추출하여 얻은 표본평균이  $ \overline{x} $ 일 때, 모평균 m에 대한 신뢰도 95%의 신뢰구간이  $ a \leq m \leq \frac{6}{5}a $이다.  $ \overline{x} $ 의 값은? (단, Z가 표준정규분포를 따르는 확률변수일 때, P(|Z|≤ 1.96) = 0.95로 계산한다.) [3점]  ① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0","27. 정규분포 \(N(m, 5^2)\)을 따르는 모집단에서 크기가 49인 표본을 임의추출하여 얻은 표본평균이 \(\overline{x}\)일 때, 모평균 \(m\)에 대한  신뢰도 95%의 신뢰구간이 \(a \le m \le \frac{6}{5}a\)이다. \(\overline{x}\)의 값은? (단, \(Z\)가 표준정규분포를 따르는 확률변수일 때,  \[ P(|Z| \le 1.96) 0.95 \text{로 계산한다.} [3점] \] ① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0","27. 정규분포 N(m, 5²)을 따르는 모집단에서 크기가 49인 표본을 임의추출하여 얻은 표본평균이  \(\overline{x}\)  일 때, 모평균 m에 대한 신뢰도 95%의 신뢰구간이  \(a \leq m \leq \frac{6}{5}a\) 이다.  \(\overline{x}\)  의 값은? (단, Z가 표준정규분포를 따르는 확률변수일 때, P(|Z| ≤ 1.96)  0.95로 계산한다.) [3점]  ① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0","27. 정규분포 $ N(m, 5^{2}) $을 따르는 모집단에서 크기가 49인 표분을 입의 추출하여 얻은 표분포규이 $ \overline{x} $일 때, 모집규 $ m $에 대한 신름도 95%의 신름구간이 $ a \leq m \leq \frac{6}{5} a $이다. $ \overline{x} $의 값은? (단, $ Z $가 표준정규분포를 따르는 확률번수일 때, $ P(|Z| \leq 1.96)=0.95 $로 계산한다.) [3점]  $\textcircled{1}$ 15.2 $\textcircled{2}$ 15.4 $\textcircled{3}$ 15.6 $\textcircled{4}$ 15.8 $\textcircled{5}$ 16.0<|user|>"
"2024_odd_probalitity_28","28. 하나의 주머니와 두 상자 A, B가 있다. 주머니에는 숫자 1, 2, 3, 4가 하나씩 적힌 4장의 카드가 들어 있고, 상자 B는 비어 있다. 이 주머니와 두 상자 A, B를 사용하여 다음 시행을 한다. > 주머니에서 임의로 한 장의 카드를 꺼내어 카드에 적힌 수를 확인한 후 다시 주머니에 넣는다. > 확인한 수가 1이면 상자 A에 있는 흰 공 1개를 상자 B에 넣고, 확인한 수가 2 또는 3이면 상자 A에 있는 흰 공 1개와 검은 공 1개를 상자 B에 넣고, 확인한 수가 4이면 상자 A에 있는 흰 공 2개와 검은 공 1개를 상자 B에 넣는다. 이 시행을 4번 반복한 후 상자 B에 들어 있는 공의 개수가 8일 때, 상자 B에 들어 있는 검은 공의 개수가 2일 확률은? [4점] ① $\dfrac{3}{70}$ ② $\dfrac{2}{35}$ ③ $\dfrac{1}{14}$ ④ $\dfrac{3}{35}$ ⑤ $\dfrac{1}{10}$","[run_paddle_ocr_single.py subprocess] timeout (300s)","28. 하나의 주머니와 두 상자 A, B가 있다. 주머니에는 숫자 1, 2, 3, 4가 하나씩 적힌 4장의 카드가 들어 있고, 상자 A에는 흰 공과 검은 공이 각각 8개 이상 들어 있고, 상자 B는 비어 있다. 이 주머니와 두 상자 A, B를 사용하여 다음 시행을 한다.  주머니에서 임의로 한 장의 카드를 꺼내어  카드에 적힌 수를 확인한 후 다시 주머니에 넣는다.  확인한 수가 1이면  상자 A에 있는 흰 공 1개를 상자 B에 넣고,  확인한 수가 2 또는 3이면  상자 A에 있는 흰 공 1개와 검은 공 1개를 상자 B에 넣고,  확인한 수가 4이면  상자 A에 있는 흰 공 2개와 검은 공 1개를 상자 B에 넣는다.  이 시행을 4번 반복한 후 상자 B에 들어 있는 공의 개수가  8일 때, 상자 B에 들어 있는 검은 공의 개수가 2일 확률은?  [4점]  ①  ②  ③  ④  ⑤  ①  ②  ③  ①","28. 하나의 주머니와 두 상자 A, B가 있다. 주머니에는 숫자 1, 2, 3, 4가 하나씩 적힌 4장의 카드가 들어 있고, 상자 A에는 흰 공과 검은 공이 각각 8개 이상 들어 있고, 상자 B는 비어 있다. 이 주머니와 두 상자 A, B를 사용하여 다음 시행을 한다. 주머니에서 임의로 한 장의 카드를 꺼내어 카드에 적힌 수를 확인한 후 다시 주머니에 넣는다. 확인한 수가 1이면 상자 A에 있는 흰 공 1개를 상자 B에 넣고, 확인한 수가 2 또는 3이면 상자 A에 있는 흰 공 1개와 검은 공 1개를 상자 B에 넣고, 확인한 수가 4이면 상자 A에 있는 흰 공 2개와 검은 공 1개를 상자 B에 넣는다. 이 시행을 4번 반복한 후 상자 B에 들어 있는 공의 개수가 8일 때, 상자 B에 들어 있는 검은 공의 개수가 2일 확률은? [4점] ①  \(\frac{3}{70}\)  ②  \(\frac{2}{35}\)  ③  \(\frac{1}{14}\)  ④  \(\frac{3}{35}\)  ⑤  \(\frac{1}{10}\)","28. 하나의 주머니와 두 상자 A, B가 있다. 주머니에는 순자 1, 2, 3, 4가 하나적 적현 4장의 카드가 들어 있고, 상자 A에는 현 공과 결은 공이 각각 8개 이상 들어 있고, 상자 B는 비어 있다. 이 주머니와 두 상자 A, B를 사용하여 다음 시행을 한다.  주머니에서 입의로 한 입의 카드를 계내어 카드에 적현 수를 확인한 후 다시 주머니에 넣는다. 확인한 수가 1이면 상자 A에 있는 현 공 1개를 상자 B에 넣고, 확인한 수가 2 또는 3이면 상자 A에 있는 현 공 1개와 결은 공 1개를 상자 B에 넣고, 확인한 수가 4이면 상자 A에 있는 현 공 2개와 결은 공 1개를 상자 B에 넣는다.  이 시행을 4번 반복한 후 상자 B에 들어 있는 공의 개수가 8일 때, 상자 B에 들어 있는 결은 공의 개수가 2일 확률은?  [4점]  $\textcircled{1}$ $\frac{3}{70}$ $\textcircled{2}$ $\frac{2}{35}$ $\textcircled{3}$ $\frac{1}{14}$ $\textcircled{4}$ $\frac{3}{35}$ $\textcircled{5}$ $\frac{1}{10}$<|user|>"
"2024_odd_probalitity_29","29. 다음 조건을 만족시키는 6 이하의 자연수 $a,\ b,\ c,\ d$의 모든 순서쌍 $(a, b, c, d)$의 개수를 구하시오. [4점] > $a \leq c \leq d$이고 $b \leq c \leq d$이다.","29. 다음 조건을 만족시키는 6 이하의 자연수 a, b, c, d의 모든 순서쌍 (a, b, c, d)의 개수를 구하시오. [4점]   $$ a\leq c\leq d\circ| 卫 \ b\leq c\leq d\circ| 匕 |. $$","29. 다음 조건을 만족시키는 6 이하의 자연수 \(a, b, c, d\)의 모든 순서쌍 \((a, b, c, d)\)의 개수를 구하시오. [4점]  \(a \le c \le d\)이고 \(b \le c \le d\)이다.","29. 다음 조건을 만족시키는 6 이하의 자연수 a, b, c, d의 모든 순서쌍 (a, b, c, d)의 개수를 구하시오. [4점] \(a \leq c \leq d\)  且  \(b \leq c \leq d\)  且  \(c \leq d\)","29. 다음 조건을 만족시키는 6 이하의 자연수 a, b, c, d의 모든 순서상 (a, b, c, d)의 개수를 구하시오. [4점]  a ≤ c ≤ d이고 b ≤ c ≤ d이다.<|user|>"
"2024_odd_probalitity_30","30. 양수 t에 대하여 확률변수 $X$가 정규분포 $\mathrm{N}(1, t^2)$을 따른다. $$\mathrm{P}(X \le 5t) \ge \frac{1}{2}$$이 되도록 하는 모든 양수 $t$에 대하여 $\mathrm{P}(t^{2} - t + 1 \le X \le t^{2} + t + 1)$의 최댓값을 오른쪽 표준정규분포표를 이용하여 구한 값을 $k$라 하자. $1000 \times k$의 값을 구하시오. [4점] | $z$ | $\mathrm{P}(0 \le Z \le z)$ | | --- | --------------------------- | | 0.6 | 0.226                       | | 0.8 | 0.288                       | | 1.0 | 0.341                       | | 1.2 | 0.385                       | | 1.4 | 0.419                       |","30. 양수 t 에 대하여 확률변수 X가 정규분포 N(1, t²)을 따른다.   $$ \mathrm{P}\left(X\leq5t\right)\geq\frac{1}{2} $$   이 되도록 하는 모든 양수 t에 대하여  P(t²−t+1≤X≤t²+t+1)의  최댓값을 오른쪽 표준정규분포표를  이용하여 구한 값을 k라 하자.  1000×k의 값을 구하시오. [4점]   <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>z</td><td style='text-align: center; word-wrap: break-word;'>P(0≤ Z≤ z)</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>0.6</td><td style='text-align: center; word-wrap: break-word;'>0.226</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>0.8</td><td style='text-align: center; word-wrap: break-word;'>0.288</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>1.0</td><td style='text-align: center; word-wrap: break-word;'>0.341</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>1.2</td><td style='text-align: center; word-wrap: break-word;'>0.385</td></tr><tr><td style='text-align: center; word-wrap: break-word;'>1.4</td><td style='text-align: center; word-wrap: break-word;'>0.419</td></tr></table>","30. 양수 \(t\)에 대하여 확률변수 \(X\)가 정규분포 \(N(1, t^2)\)을 따른다.  \[ P(X \le 5t) \ge \frac{1}{2} \] 이 되도록 하는 모든 양수 \(t\)에 대하여 \(P(t^2 - t + 1 \le X \le t^2 + t + 1)\)의 최댓값을 오른쪽 표준정규분포표를 이용하여 구한 값을 \(k\)라 하자. \(1000 \times k\)의 값을 구하시오. [4점]  <table><tr><td>z</td><td>\(P(0 \le Z \le z)\)</td></tr><tr><td>0.6</td><td>0.226</td></tr><tr><td>0.8</td><td>0.288</td></tr><tr><td>1.0</td><td>0.341</td></tr><tr><td>1.2</td><td>0.385</td></tr><tr><td>1.4</td><td>0.419</td></tr></table>","30. 양수 t에 대하여 확률변수 X가 정규분포 N(1, t²)을 따른다. \[ \mathrm{P}(X\leq5t)\geq\frac{1}{2} \]  이 되도록 하는 모든 양수 t에 대하여  \(P(t^{2}-t+1 \leq X \leq t^{2}+t+1)\) 의 최댓값을 오른쪽 표준정규분포표를 이용하여 구한 값을 k라 하자.  \(1000 \times k\) 의 값을 구하시오. [4점] <table><tr><td>z</td><td>P(0 ≤ Z ≤ z)</td></tr><tr><td>0.6</td><td>0.226</td></tr><tr><td>0.8</td><td>0.288</td></tr><tr><td>1.0</td><td>0.341</td></tr><tr><td>1.2</td><td>0.385</td></tr><tr><td>1.4</td><td>0.419</td></tr></table>","30. 양수 $t$에 대하여 확률번수 $X$가 정규분포 $N(1, t^2)$을 대른다.  $P(X \leq 5t) \geq \frac{1}{2}$  이 되도록 하는 모든 양수 $t$에 대하여 $P\left(t^2 - t + 1 \leq X \leq t^2 + t + 1\right)$의 최대값을 오른쪽 피측정규분포대른 이용하여 구한 값을 $k$라 하자. $1000 \times k$의 값을 구하시오. [4점]<|user|>"
"2024_odd_calculus_23","23. $\lim\limits_{x \to 0} \dfrac{\ln(1 + 3x)}{\ln(1 + 5x)}$의 값은? [2점] ① $\dfrac{1}{5}$ ② $\dfrac{2}{5}$ ③ $\dfrac{3}{5}$ ④ $\dfrac{4}{5}$ ⑤ $1$","23.  $ \lim_{x\to0}\frac{\ln(1+3x)}{\ln(1+5x)} $ 苡은? [2점]  ①  $ \frac{1}{5} $ ②  $ \frac{2}{5} $ ③  $ \frac{3}{5} $ ④  $ \frac{4}{5} $ ⑤ 1","23. \(\lim_{x \to 0} \frac{\ln(1+3x)}{\ln(1+5x)}\) 의 값은? [2점]  ① \(\frac{1}{5}\) ② \(\frac{2}{5}\) ③ \(\frac{3}{5}\) ④ \(\frac{4}{5}\) ⑤ 1","23.  \(\lim_{x\to0}\frac{\ln(1+3x)}{\ln(1+5x)}\)  의 값은? [2점] ①  \(\frac{1}{5}\)  ②  \(\frac{2}{5}\)  ③  \(\frac{3}{5}\)  ④  \(\frac{4}{5}\)  ⑤ 1","23. $ \lim_{x\rightarrow 0}\frac{\ln(1+3x)}{\ln(1+5x)} $의狱은? [2점] $ \textcircled{1} $ $ \frac{1}{5} $ $ \textcircled{2} $ $ \frac{2}{5} $ $ \textcircled{3} $ $ \frac{3}{5} $ $ \textcircled{4} $ $ \frac{4}{5} $ $ \textcircled{5} $ 1<|user|>"
"2024_odd_calculus_24","24. 매개변수 $t(t  \gt 0)$으로 나타내어진 곡선 $$x = \ln(t^3 + 1), \quad y = \sin\pi t$$에서 $t=1$일 때, $\dfrac{dy}{dx}$의 값은? [3점] ① $-\dfrac{1}{3}\pi$ ② $-\dfrac{2}{3}\pi$ ③ $-\pi$ ④ $-\dfrac{4}{3}\pi$ ⑤ $-\dfrac{5}{3}\pi$","24. 매개변수  $ t(t > 0) $ 으로 나타내어진 곡선   $ x=\ln\left(t^{3}+1\right),\quad y=\sin\pi t $  에서  $ t=1 $ 일 때,  $ \frac{dy}{dx} $ 의 값은? [3점]  ①  $ -\frac{1}{3}\pi $ ②  $ -\frac{2}{3}\pi $ ③  $ -\pi $ ④  $ -\frac{4}{3}\pi $ ⑤  $ -\frac{5}{3}\pi $","24. 매개변수 \(t(t>0)\)으로 나타내어진 곡선  \[ x \ln(t^3 + 1), \quad y \sin \pi t \] 에서 \(t 1\)일 때, \(\frac{dy}{dx}\)의 값은? [3점]  \[ ① - \frac{1}{3}\pi \quad ② - \frac{2}{3}\pi \quad ③ - \pi \quad ④ - \frac{4}{3}\pi \quad ⑤ - \frac{5}{3}\pi \]","24. 매개변수  \(t(t > 0)\) 으로 나타내어진 곡선  \[ x \ln(t^3 + 1), \quad y \sin \pi t \] 에서  \(t 1\) 일 때,  \(\frac{dy}{dx}\) 의 값은? [3점]  ① \(-\frac{1}{3}\pi\) ② \(-\frac{2}{3}\pi\) ③ \(-\pi\) ④ \(-\frac{4}{3}\pi\) ⑤ \(-\frac{5}{3}\pi\)","24. 매개변수 $ t ( t > 0 ) $으로 나타내어진 과선 $ x=\ln \left( t^{3}+1 \right), \quad y=\sin \pi t $ 에서 $ t=1 $일 때, $ \frac{dy}{dx} $의 값은? [3점] $\textcircled{1}$ $ -\frac{1}{3}\pi $ $\textcircled{2}$ $ -\frac{2}{3}\pi $ $\textcircled{3}$ $ -\pi $ $\textcircled{4}$ $ -\frac{4}{3}\pi $ $\textcircled{5}$ $ -\frac{5}{3}\pi $<|user|>"
"2024_odd_calculus_25","25. 양의 실수 전체의 집합에서 정의되고 미분가능한 두 함수 $f(x),\ g(x)$가 있다. $g(x)$는 $f(x)$의 역함수이고, $g'(x)$는 양의 실수 전체의 집합에서 연속이다. 모든 양수 $a$에 대하여 $$\int_{1}^{a} \frac{1}{g’(f(x))\,f(x)} \, dx = 2\ln a + \ln(a + 1) - \ln 2$$이고 $f(1)=8$일 때, $f(2)$의 값은? [3점] ① 36 ② 40 ③ 44 ④ 48 ⑤ 52","25. 양의 실수 전체의 집합에서 정의되고 미분가능한  두 함수  $ f(x) $,  $ g(x) $ 가 있다.  $ g(x) $는  $ f(x) $의 역함수이고,   $ g'(x) $는 양의 실수 전체의 집합에서 연속이다.  모든 양수 a에 대하여   $ \int_{1}^{a} \frac{1}{g'(f(x))f(x)} dx = 2 \ln a + \ln (a+1) - \ln 2 $  이고  $ f(1) = 8 $ 일 때,  $ f(2) $의 값은? [3점]  ① 36 ② 40 ③ 44 ④ 48 ⑤ 52","25. 양의 실수 전체의 집합에서 정의되고 미분가능한 두 함수 \(f(x)\), \(g(x)\)가 있다. \(g(x)\)는 \(f(x)\)의 역함수이고, \(g'(x)\)는 양의 실수 전체의 집합에서 연속이다. 모든 양수 \(a\)에 대하여  \[ \int_{1}^{a} \frac{1}{g'(f(x))f(x)} dx 2\ln a + \ln(a+1) - \ln 2 \] 이고 \(f(1) 8\)일 때, \(f(2)\)의 값은? [3점]  ① 36 ② 40 ③ 44 ④ 48 ⑤ 52","25. 양의 실수 전체의 집합에서 정의되고 미분가능한 두 함수  \(f(x)\) ,  \(g(x)\) 가 있다.  \(g(x)\) 는  \(f(x)\) 의 역함수이고,  \(g'(x)\) 는 양의 실수 전체의 집합에서 연속이다. 모든 양수 a에 대하여 \[ \int_{1}^{a}\frac{1}{g^{\prime}(f(x))f(x)}dx 2\ln a+\ln(a+1)-\ln2 \]  이고  \(f(1) 8\)  일 때,  \(f(2)\)  의 값은? [3점] ① 36 ② 40 ③ 44 ④ 48 ⑤ 52","25. 양의 실수 전체의 집합에서 정의되고 미분가능한 두 함수 $f(x)$, $g(x)$가 있다. $g(x)$는 $f(x)$의 역함수이고, $g'(x)$는 양의 실수 전체의 집합에서 연속이다. 모든 양수 $a$에 대하여  $$\int_{1}^{a}\frac{1}{g'(f(x))f(x)}dx=2\ln a+\ln(a+1)-\ln 2$$  이고 $f(1)=8$일 때, $f(2)$의 값은? [3점]  $\textcircled{1}$ 36 $\textcircled{2}$ 40 $\textcircled{3}$ 44 $\textcircled{4}$ 48 $\textcircled{5}$ 52<|user|>"
